name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
HippoRAG	HippoRAG: Neurobiologically Inspired Long-Term Memory for LLMs	Bernal Jimenez Gutierrez et al.	2024	NeurIPS 2024	2405.14831	https://github.com/OSU-NLP-Group/HippoRAG	4000	2026-09-03	MIT	yes	OpenIE entity/relation extraction into a KG plus Personalized PageRank; single-step retrieval matches iterative IRCoT at 10-30x lower cost.	2	2	admit	Abs + full-text HTML (OpenIE/PPR verified) + repo opened; parser-built (not LLM-built) graph ingest with measured cost advantage.
From-RAG-to-Memory	From RAG to Memory: Non-Parametric Continual Learning for LLMs	Bernal Jimenez Gutierrez et al.	2025	arXiv preprint	2502.14802	https://github.com/OSU-NLP-Group/HippoRAG	4000	2026-09-03	MIT	yes	HippoRAG-team continual-learning framing: memory as non-parametric accumulation with PPR-based organization across sessions.	2,4	2	admit	Abs + full-text HTML (continual/PPR verified); ingest-as-continual-learning view with the same PPR machinery.
LightRAG	LightRAG: Simple and Fast Retrieval-Augmented Generation	Zirui Guo et al.	2024	arXiv preprint (EMNLP 2025 per repo)	2410.05779	https://github.com/HKUDS/LightRAG	39610	2026-09-13	MIT	yes	Dual-level (low/high) keyword extraction into entities/relations with hybrid graph+vector retrieval; entity names double as index keys.	1,2	2	admit	Abs + full-text HTML (dual-level/low-level/high-level verified) + repo opened; keyword-level routing decision (entity-as-index) relevant to how MelodyScribe names evidence.
GraphRAG	From Local to Global: A Graph RAG Approach to Query-Focused Summarization	Darren Edge et al.	2024	arXiv preprint	2404.16130	https://github.com/microsoft/graphrag	35962	2026-09-08	MIT	yes	Leiden community detection over an LLM-extracted graph with community summaries (plus gleanings) for global questions.	2	2	admit	Abs + full-text HTML (Leiden/community/gleaning verified) + repo opened; community-summary ingest as the expensive end of graph construction; cost caution for MelodyScribe.
RAPTOR	RAPTOR: Recursive Abstractive Processing for Tree-Organized Retrieval	Parth Sarthi et al.	2024	arXiv preprint	2401.18059	https://github.com/parthsarthi03/raptor	1756	2024-09-03	MIT	yes	Recursive embed-cluster (GMM)-summarize tree giving multi-abstraction retrieval; ingest is purely statistical, no per-fact routing model.	1	2	admit	Abs + full-text HTML (cluster/GMM/tree verified) + repo opened; no-model hierarchical ingest baseline: clustering decides placement, useful contrast to model-routed stores.
Hindsight	Hindsight is 20/20: Building Agent Memory that Retains, Recalls, and Reflects	Chris Latimer et al.	2025	arXiv preprint	2512.12818	https://github.com/vectorize-io/hindsight	23557	2026-09-13	MIT	yes	Retain/recall/reflect split that keeps evidence separate from inference and organizes memory beyond snippet extraction; commercial system with paper.	1,2,4	3	admit	Abs + full-text HTML (evidence/reflect verified) + repo README opened; evidence-vs-inference separation matches MelodyScribe verbatim-quote rule; reflection as post-ingest consolidation.
RuleMem	RuleMem: Active Rule Memory for Long-Term Conversational Agents	Xingyuan Zeng et al.	2026	arXiv preprint	2609.03915				unknown	unknown	Natural-language Horn-clause rules induced from dialogue, validated by a Rule Perplexity check, actively guiding retrieval and reasoning.	4	2	admit	Abs + full-text HTML (Horn/perplexity/rule counts verified); rules-as-a-store with a validator gate, the closest analogue to MelodyScribe Proof-gated op filing for procedural content.
Chronos	The Chronos Vulnerability: A Taxonomy of Temporal Persistence and Memory-Based Deception	Om Narayan et al.	2026	arXiv preprint	2607.19433				unknown	unknown	Taxonomy of memory-based attacks (MINJA memory injection, sleeper agents) against stateful agents with persistent memory.	2,4	2	admit	Abs + full-text HTML (MINJA/sleeper/injection verified); primary security source for admission-gating and provenance requirements.
LoCoMo	Evaluating Very Long-Term Conversational Memory of LLM Agents	Adyasha Maharana et al.	2024	arXiv preprint	2402.17753				yes	unknown	Machine-human pipeline generating very-long multi-session dialogues grounded on personas and temporal event graphs; QA over them.	1,2,4,5	2	admit	Abs + full-text HTML (event-graph/persona verified); standard substrate for measuring whether routing/recall choices matter end to end.
LongMemEval	LongMemEval: Benchmarking Chat Assistants on Long-Term Interactive Memory	Di Wu et al.	2024	arXiv preprint (ICLR 2025 per repo)	2410.10813	https://github.com/xiaowu0162/LongMemEval	1083	2026-05-11	MIT	yes	500 curated questions over scalable histories testing extraction, multi-session/temporal reasoning, knowledge updates, abstention.	1,2,5	3	admit	Abs + full-text HTML (500/extraction/knowledge-update/abstention verified) + repo opened; knowledge-update and abstention splits directly probe routing correctness and wrong-store cost.
AgentMemBench	AgentMemBench: A Systematic Benchmark for Evaluating Long-Term Memory Management Strategies	Ahmed Cherif	2026	arXiv preprint	2608.00009				unknown	unknown	Five strategies (ICW/EKV/GEM/CBS/WAM) compared under identical conditions on LoCoMo and document-grounding sets; first apples-to-apples management comparison.	1,2,4,5	3	admit	Abs + full-text HTML (ICW/EKV/GEM/CBS/WAM/LoCoMo verified); answers which management strategy wins where, the harness-level routing-accuracy evidence this lane needed.
Total-Recall	Total Recall at What Cost? Benchmarking the Serving Cost of Agentic Memory Systems	Natchanon Pollertlam et al.	2026	arXiv preprint	2608.11879				unknown	unknown	Mem0 vs Hindsight vs Mastra observational memory vs rolling-window vs full-transcript on 665 LoCoMo questions to 400 turns: serving cost is not predictable from conversation length.	1,2,4	3	admit	Abs + full-text HTML (Mastra/665/cost verified); the cost-of-memory evidence: pairs every cost number with accuracy, refuting cost-free memory assumptions.
MERIT	When Does Memory Help? A Cost-Aware Evaluation of Long-Term Memory in Tool-Using Agents	Shweta Mishra et al.	2026	arXiv preprint	2609.05441				unknown	unknown	MERIT measures marginal utility of memory for task-executing agents with explicit cost accounting, leak-checked episodic tool-use tasks plus a difficulty ladder.	1,2,4,5	3	admit	Abs + full-text HTML (MERIT/leak/marginal-utility verified); reframes routing evaluation as marginal task utility per cost, the metric MelodyScribe ingest decisions should optimize.
Memori	Memori: A Persistent Memory Layer for Efficient, Context-Aware LLM Agents	Luiz C. Borro et al.	2026	arXiv preprint	2603.19935	https://github.com/MemoriLabs/Memori	16694	2026-09-03	NOASSERTION	yes	Advanced Augmentation pipeline turning dialogue into compact semantic triples plus summaries; LLM-agnostic persistent layer cutting token cost.	1,2,5	2	admit	Abs + full-text HTML (triple/Augmentation verified) + repo README opened; triple-extraction ingest with explicit token-economy motive, close to MelodyScribe one-pass emission.
Letta-repo	Letta (platform for stateful agents)	Letta AI	2025	n/a (software)		https://github.com/letta-ai/letta	24722	2026-09-10	Apache-2.0	yes	Maintained MemGPT lineage: archival/recall agents, sleep-time consolidation, conversation-grounded memory blocks.	1,2,4	2	admit	Repo opened (README + topics); admitted as artefact only, no paper. Covers the brief's Letta seed where no separate Letta ingest paper exists.
Graphiti-repo	Graphiti (real-time temporal knowledge graphs for agents)	Zep/Graphiti team	2025	n/a (software)		https://github.com/getzep/graphiti	30850	2026-09-11	Apache-2.0	yes	OSS implementation of the Zep temporal-graph ingest: episode ingestion, entity/edge extraction, contradiction-aware invalidation.	2,5	2	admit	Repo opened via API + README paper link (2501.13956); admitted as artefact only. Shows Zep ingest running as maintained code.
MemOS-2025-05	MemOS: An Operating System for Memory-Augmented Generation	Zhiyu Li et al.	2025	arXiv preprint	2505.22101					unknown	Superseded companion paper from the same team as admitted 2507.03724 (earlier MAG-framing version).	1,2,4,5	1	abstain	Abs page opened and title verified; not downloaded to avoid double-counting one system. Prefer 2507.03724.
HippoRAG2-id	Assumed HippoRAG 2 arXiv id 2505.03234	—	2025	(mistaken id)	2505.03234					unknown	Abs page resolves to an unrelated clinical-trials paper; no separate HippoRAG 2 paper verified.	2	0	abstain	Abs page opened; id rejected. Continual-learning coverage carried by admitted 2502.14802 from the same team.
wrong-id-guard	Generalised ultracategories (id 2507.07922, near-miss of MIRIX id)	Ali Hamad	2025	n/a	2507.07922					unknown	Category-theory paper one digit off the MIRIX id; recorded as a guard against id confusion.		0	abstain	Abs page opened; irrelevant. Documents why ids are verified digit-by-digit in this lane.
MemBench-name	No memory-harness benchmark under the name MemBench found	—	—	n/a						unknown	Closest verified artefacts are AgentMemBench (2608.00009) and LongMemEval; DiceDB membench is an in-memory-DB benchmark, unrelated.		0	abstain	Screened via GitHub search; nothing matching the brief's MemBench seed exists as a memory-harness benchmark. Treated as naming gap, not a refutation.
FluctlightDB	FluctlightDB: A Memory Model of Data for AI Agents	unknown	2026	arXiv preprint	2608.12365					unknown	Abs page screened during search-result triage; a memory-model-of-data proposal adjacent to typed-store design.	1,5	1	abstain	Title verified on search page; abs page not opened in budget. High-priority follow-up, not admitted.
Supra-routed-memory	Supra Cognitive Modes: A Routed Architecture for Agent Memory	unknown	2026	arXiv preprint	2607.19096					unknown	Title-only screening hit: explicitly a routed architecture for agent memory.	1,2,4,5	1	abstain	Title verified on search page; abs page not opened in budget. Most on-point title seen; recommend promotion to admit next round.
ZenBrain	ZenBrain: A Neuroscience-Inspired 7-Layer Memory Architecture	unknown	2026	arXiv preprint	2604.23878					unknown	Seven-layer memory architecture hit from Mem-alpha search; layered taxonomy competitor to six-store schemes.	1,2,4	1	abstain	Title verified on search page; not opened further. Layered-vs-typed comparison deferred.
TRUSTMEM	TRUSTMEM: Learning Trustworthy Memory Consolidation for LLM Agents	unknown	2026	arXiv preprint	2606.25161					unknown	Trustworthy-consolidation hit; admission-gating adjacent.	4	1	abstain	Title verified on search page; not opened further. Security-adjacent follow-up.
AI-Hippocampus	The AI Hippocampus: How Far are We From Human Memory?	unknown	2026	arXiv preprint	2601.09113					unknown	Survey-style hit on human-vs-AI memory; potential taxonomy source.	1,2,4	1	abstain	Title verified on search page; not opened further. Survey slot already covered by older prior-art rounds.
mem-alpha-kit	memory-alpha-kit (OpenClaw portable memory kit)	ApeironOne	2026	n/a (software)		https://github.com/ApeironOne/memory-alpha-kit	0	2026-03-17	unknown	yes	Unrelated OpenClaw sidecar matching the mem-alpha keyword search; not the brief's Mem-alpha.		0	abstain	Search-snippet screening only; recorded to prevent confusion with admitted Mem-α (2509.25911).
memoripy	memoripy (evidence-first local memory)	caspianmoon	2026	n/a (software)		https://github.com/caspianmoon/memoripy	694	2026-08-17	unknown	yes	Evidence-first local memory with temporal versions and admission policies per description snippet.	1,2,5	1	abstain	Search-snippet screening only; repo not opened. Evidence-first framing is close to MelodyScribe quotes; follow-up candidate.
matrixorigin-memoria	memoria (secure memory management for agents)	matrixorigin	2026	n/a (software)		https://github.com/matrixorigin/memoria	596	2026-09-11	unknown	yes	Secure memory management emphasizing integrity and hallucination reduction per snippet.	1,2	1	abstain	Search-snippet screening only; repo not opened. Security-adjacent follow-up.
belief-revision-2603	Graph-Native Cognitive Memory: Formal Belief Revision Semantics	unknown	2026	arXiv preprint	2603.17244					unknown	Versioned-memory belief-revision formalism hit from AgentMemBench search; contradiction-handling adjacent.	2	1	abstain	Title verified on abs page during id triage; paper not opened. Formal-verification angle for Proof deferred.
Profile-Graph-Memory	Profile-Graph Memory: Implicit Cross-Entity Traversal	unknown	2026	arXiv preprint	2607.19359					unknown	Narrative-profile graph hit from Memori search; recall-side traversal, out of ingest scope.	2	0	abstain	Title verified on abs page during id triage; recall-side, left to lane 3.
AgentKVShift	AgentKVShift: Efficient KV Cache Reuse for Agentic Memory Systems	unknown	2026	arXiv preprint	2607.21604					unknown	KV-cache reuse hit from Memori search; caching lane, out of scope here.		0	abstain	Title verified on abs page during id triage; lane 6 territory, recorded only.
OPT-BENCH	OPT-BENCH: Evaluating Iterative Self-Optimization of LLM Agents	unknown	2026	arXiv preprint	2605.08904					unknown	Self-optimization benchmark hit from RuleMem search; no memory-store content.		0	abstain	Abs page opened during id triage; irrelevant to ingest routing.
ESceme	ESceme: Vision-and-Language Navigation with Episodic Scene Memory	unknown	2023	arXiv preprint	2303.01032					unknown	Navigation paper hit from Learn-to-Memorize search; episodic only in the navigation sense.		0	abstain	Abs page opened during id triage; irrelevant.
