name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
Mooncake	Mooncake: A KVCache-centric Disaggregated Architecture for LLM Serving	Ruoyu Qin, Zheming Li, Weiran He, Mingxing Zhang, Yongwei Wu, Weimin Zheng, Xinran Xu	2024	arXiv preprint	2407.00079	https://github.com/kvcache-ai/Mooncake	6564	2026-09-13	Apache-2.0	paper+code	Disaggregated prefill/decode with paged KV pooled in CPU DRAM/SSD and RDMA transfer; overload-oriented scheduling.	4	3	admit	Verified at arxiv.org/abs/2407.00079 (README citation) and GitHub API; argues against no-persisted-KV only if reuse justifies tiering.
Hydragen	Hydragen: High-Throughput LLM Inference with Shared Prefixes	Jordan Juravsky, Bradley Brown, Ryan Ehrlich, Daniel Y. Fu, Christopher Re, Azalia Mirhoseini	2024	arXiv preprint	2402.05099	https://github.com/ScalingIntelligence/hydragen	58	2024-05-10	Apache-2.0	paper+code	Batches sequences sharing long prefixes with one shared-prefix attention pass; paper also links jordan-benjamin/hydragen.	4	3	admit	Verified at arxiv.org/abs/2402.05099 and GitHub API; closest published analog of instruction-first shared-prefix batching.
XGrammar	XGrammar: Flexible and Efficient Structured Generation Engine for Large Language Models	Yixin Dong, Charlie F. Ruan, Yaxing Cai, Ruihang Lai, Ziyi Xu, Yilong Zhao, Tianqi Chen	2024	arXiv preprint	2411.15100	https://github.com/mlc-ai/xgrammar	1885	2026-09-13	Apache-2.0	paper+code	Byte-level pushdown automaton with token-mask cache and co-designed persistent-stack execution; near-zero grammar overhead claim (vendor-reported).	1	3	admit	Verified at arxiv.org/abs/2411.15100 (README citation) and GitHub API; directly addresses the 9x grammar-filtering ingest bottleneck.
Punica	Punica: Multi-Tenant LoRA Serving	Lequn Chen, Zihao Ye, Yongji Wu, Danyang Zhuo, Luis Ceze, Arvind Krishnamurthy	2023	arXiv preprint	2310.18547	https://github.com/punica-ai/punica	1175	2024-05-08	Apache-2.0	paper+code	One base model serves many LoRA adapters in one batch via segmented gather-GEMM; nearest analog of one-process-two-jobs colocation.	4	2	admit	Verified at arxiv.org/abs/2310.18547 and GitHub API (repo found via name search after punchycloud/punica 404).
Llumnix	Llumnix: Dynamic Scheduling for Large Language Model Serving	Biao Sun, Ziming Huang, Hanyu Zhao, Wencong Xiao, Xinyi Zhang, Yong Li, Wei Lin	2024	arXiv preprint	2406.03243	https://github.com/AlibabaPAI/llumnix	562	2026-03-12	Apache-2.0	paper+code	Live migration of requests across instances to balance load; preemption-safe rescheduling primitive.	4	2	admit	Verified at arxiv.org/abs/2406.03243 and GitHub API; migration primitive for bulk-ingest vs realtime priority.
FastServe	Fast Distributed Inference Serving for Large Language Models	Bingyang Wu, Yinmin Zhong, Zili Zhang, Shengyu Liu, Fangyue Liu, Yuanhang Sun, Gang Huang, Xuanzhe Liu, Xin Jin	2023	arXiv preprint	2305.05920		n/a	n/a	n/a	paper	Skip-join multi-level feedback queue with proactive KV-cache upload/download overlap; no own repo link in PDF.	4	2	admit	Verified at arxiv.org/abs/2305.05920; preemptive priority scheduling reference.
MeanCache	MeanCache: User-Centric Semantic Caching for LLM Web Services	Waris Gill, Mohamed Elidrisi, Pallavi Kalapatapu, Ammar Ahmed, Ali Anwar, Muhammad Ali Gulzar	2024	arXiv preprint	2403.02694	https://github.com/SEED-VT/MeanCache (linked in paper PDF; stars unverified, GitHub API rate-limited)	n/a	n/a	unverified	paper	Client-side federated semantic cache with per-user precision control; reports hit-rate/precision tradeoffs (numbers inside PDF, unextracted).	4	2	admit	Verified at arxiv.org/abs/2403.02694 via OpenAlex discovery; repo URL from admitted PDF bytes.
CacheSaver	Cache Saver: A Modular Framework for Efficient, Affordable, and Reproducible LLM Inference	Nearchos Potamitis, Lars Henning Klein, Bardia Mohammadi, Chongyang Xu, Attreyee Mukherjee, Niket Tandon, Laurent Bindschaedler, Akhil Arora	2025	EMNLP 2025 Findings, pp.25703-25724	doi:10.18653/v1/2025.findings-emnlp.1402	https://github.com/au-clan/cachesaver	30	2026-02-11	MIT	paper+code	Namespace-aware list-valued response cache preserving i.i.d. sampling; ~25% cost and ~35% CO2 cut (vendor-reported).	2	3	admit	Verified at aclanthology.org/2025.findings-emnlp.1402 with full metadata and GitHub API; memoisation with statistical-integrity pattern.
SLOWeave	Deadline-Aware Adaptive Prefill Chunking for Efficient Large Language Model Serving	Siyu Song, Qi Bai, Jinbo Hao, Kai Li, Chenchen Wang, Jiayu Sun	2026	arXiv preprint	2609.07883		n/a	n/a	n/a	paper	Online scheduler picking the largest prefill chunk that finishes before the earliest decode deadline; no per-workload tuning.	4	2	admit	Verified at arxiv.org/abs/2609.07883; found by forward-chaining vLLM/SGLang citations; no repo link in PDF.
KV-timing-side-channel	Characterizing Contention-Induced Reliability Collapse in KV-Cache Timing Side Channels for Multi-Tenant LLM Serving	Rana Abu Bakar	2026	arXiv preprint	2609.06853		n/a	n/a	n/a	paper	Measures prefix-cache timing-signal reliability under contention on live vLLM (DeepSeek-R1-Distill-Llama-8B); effect size collapses with workers.	4	2	admit	Verified at arxiv.org/abs/2609.06853; found by forward-chaining; primary security evidence for shared-prefix reuse.
Cache-divergence	Same Request, Different Answer: Quantization Amplifies Cache-Induced Divergence in LLM Serving	Aditi Patodiya	2026	arXiv preprint	2609.04748		n/a	n/a	n/a	paper	Prefix caching changes agentic tool-use trajectories on 36.2% of episodes at 16-bit and 75.0% at quantized weights (vendor-reported); reuse is not behavior-transparent.	4	3	admit	Verified at arxiv.org/abs/2609.04748; found by forward-chaining; qualifies the rig settled claim that runtime prefix reuse stays.
CacheTracer	Uncovering and Understanding Hidden Dependencies in the LLM API Reseller Ecosystem via Prefix-Cache Side Channels	Zimo Ji, Xin Wei, Congying Xu, Wenyuan Jiang, Xin Yang, Zongjie Li, Yudong Gao, Shuai Wang	2026	arXiv preprint	2608.20732		n/a	n/a	n/a	paper	API-only measurement of hidden reseller dependencies using prefix-cache reuse as a timing side channel; shows the channel is practical, not lab-only.	4	1	admit	Verified at arxiv.org/abs/2608.20732; found by forward-chaining; secondary security evidence.
GPTCache	GPTCache (repository; no canonical paper)	n/a	n/a	GitHub repository	n/a	https://github.com/zilliztech/GPTCache	8190	2025-07-11	MIT	code	Production semantic cache for LLMs with embedding-similarity lookup, LangChain/llama_index integrations; baseline for semantic-hit expectations.	2	2	admit	Verified via GitHub API; primary source is the repository (no paper claimed).
LMCache	LMCache (repository; paper not found in README)	n/a	n/a	GitHub repository	n/a	https://github.com/LMCache/LMCache	11785	2026-09-13	Apache-2.0	code	Fastest-moving external KV-cache tier with vLLM integration (kv-connector in vLLM docs); the persisted-KV option the rig currently rejects.	4	2	admit	Verified via GitHub API and vLLM docs connector listing; no paper reference found in README (main and dev).
Outlines	Outlines (repository; no canonical paper)	n/a	n/a	GitHub repository	n/a	https://github.com/dottxt-ai/outlines	15790	2026-09-09	Apache-2.0	code	Structured-output baseline with regex/CFG-guided generation (FSM index approach); the incumbent XGrammar competes against.	1	2	admit	Verified via GitHub API; primary source is the repository (no paper claimed).
vLLM-APC-docs	vLLM Automatic Prefix Caching (documentation)	n/a	n/a	vLLM official docs (fetched Sep 2026)	https://docs.vllm.ai/en/latest/features/automatic_prefix_caching/		n/a	n/a	n/a	docs	enable_prefix_caching reuses block-granular KV for shared prefixes; helps prefill only, never decode; no gain without shared prefix.	4	3	admit	Verified by fetching the docs page (first guessed URL 404d; corrected path verified); primary source for what the API allows.
SQLite-WAL-docs	SQLite Write-Ahead Logging (documentation)	n/a	n/a	sqlite.org docs (page updated 2026-08-25)	https://www.sqlite.org/wal.html		n/a	n/a	n/a	docs	WAL: readers never block writer, single writer, autocheckpoint at 1000 pages, checkpoint starvation, SQLITE_BUSY edge cases, 2026 WAL-reset corruption bug fixed in 3.51.3.	4	3	admit	Verified by fetching sqlite.org/wal.html; primary source for single-writer store-write semantics and the version pin.
Block-Attention	Block-Attention for Efficient LLM Serving (unresolved)	unknown	unknown	unknown			n/a	n/a	n/a	unknown	Could not pin an arXiv id, DOI, or repository; OpenAlex queries returned only PagedAttention/survey noise.	4	1	abstain	Could not verify any primary source; brief names it but no fetchable record was found.
FlashInfer	FlashInfer: Efficient and Customizable Attention Engine for LLM Inference Serving	unknown	2025	arXiv (unopened)	2501.01005 (OpenAlex; abs page not opened)		n/a	n/a	n/a	unknown	GPU attention-kernel library surfacing in citation chains; kernel-level, outside harness scope.	4	1	abstain	Screened via OpenAlex record only; arXiv abs page never opened, so no admit.
DroidSpeak	DroidSpeak: KV Cache Sharing for Cross-LLM Communication and Multi-LLM Serving	unknown	2024	arXiv (unopened)	2411.02820 (OpenAlex; abs page not opened)		n/a	n/a	n/a	unknown	Shares KV across different LLMs; adjacent to one-process-two-jobs but a different mechanism (cross-model, not embed+generate).	4	1	abstain	Screened via OpenAlex record only; primary source not opened.
BurstGPT	BurstGPT: A Real-World Workload Dataset to Optimize LLM Serving Systems	unknown	2025	ACM (unopened)	n/a		n/a	n/a	n/a	unknown	Serving workload traces; useful for evaluating schedulers, but a dataset, not a caching/scheduling mechanism.	4	1	abstain	Screened via OpenAlex citation record only; primary source not opened.
NDSS-cache-poisoning	When Cache Poisoning Meets LLM Systems: Semantic Cache Poisoning and Its Countermeasures	unknown	2026	NDSS 2026 (unverified)	doi:10.14722/ndss.2026.240200		n/a	n/a	n/a	unverified PDF bytes	DOI resolves to an NDSS 2026 PDF (1.9MB, %PDF verified) but title/authors could not be verified from the bytes; directly on-point for semantic-cache security.	2	1	abstain	Existence corroborated (DOI resolution + OpenAlex record) but authorship/title not verified at a readable primary source.
py-kvcache	Building py-kvcache: A Performance Characterization of External KV Caching for vLLM with NVMe SSDs	unknown	2026	arXiv (unopened)	2609.11744 (S2 citation record; abs not opened)		n/a	n/a	n/a	unknown	External NVMe KV tier characterization; title-screened in forward-chain sweep.	4	1	abstain	Title-screened in S2 forward-chain sweep; primary source not opened.
KVMem	KVMem: Virtualizing Million-Token Agent Workspaces on a Consumer GPU	unknown	2026	arXiv (unopened)	2609.04852 (S2 citation record; abs not opened)		n/a	n/a	n/a	unknown	Consumer-GPU KV virtualization; title-screened in forward-chain sweep.	4	1	abstain	Title-screened in S2 forward-chain sweep; primary source not opened.
GraniKV	GraniKV: Asymmetric Granularity KV-Cache Paging for Multi-Agent Systems with Long Shared Prefix	unknown	2026	arXiv (unopened)	2608.15584 (S2 citation record; abs not opened)		n/a	n/a	n/a	unknown	Asymmetric-granularity paging for shared prefixes; title-screened in forward-chain sweep.	4	1	abstain	Title-screened in S2 forward-chain sweep; primary source not opened.
ReCache	ReCache: Efficient KV Cache Reuse and Compression for Tool-Augmented LLM Agents	unknown	2026	arXiv (unopened)	2608.19662 (S2 citation record; abs not opened)		n/a	n/a	n/a	unknown	KV reuse for tool-augmented agents; title-screened in forward-chain sweep.	4	1	abstain	Title-screened in S2 forward-chain sweep; primary source not opened.
CacheRoute	CacheRoute: Planned Prefix-Affinity Routing for Large-Scale LLM Serving	unknown	2026	arXiv (unopened)	2608.19677 (S2 citation record; abs not opened)		n/a	n/a	n/a	unknown	Prefix-affinity request routing; title-screened in forward-chain sweep.	4	1	abstain	Title-screened in S2 forward-chain sweep; primary source not opened.
TOPAS	TOPAS: Workflow-Aware Prefix-State Scheduling for Multi-Agent LLM Serving	unknown	2026	arXiv (unopened)	2608.25523 (S2 citation record; abs not opened)		n/a	n/a	n/a	unknown	Workflow-aware prefix scheduling for agents; title-screened in forward-chain sweep.	4	1	abstain	Title-screened in S2 forward-chain sweep; primary source not opened.
ToKeepOrNot	To Keep or Not to Keep: Learning KV Cache Retention in Disaggregated LLM Serving Systems	unknown	2026	ACM SYSTOR (unopened)	n/a		n/a	n/a	n/a	unknown	Learned KV-retention policy for disaggregated serving; no arXiv id in S2 record, proceedings not opened.	4	1	abstain	Title-screened in S2 forward-chain sweep; primary source not opened.
