name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
RAFT	RAFT: Adapting Language Model to Domain Specific RAG	Zhang; Patil; Jain; Shen; Zaharia; Stoica; Gonzalez	2024	COLM 2024 (arXiv Mar 2024)	2403.10131	https://github.com/ShishirPatil/gorilla (RAFT code and demo per paper)	13021	2026-04-13T03:19:45Z	Apache-2.0	code plus demo (repo)	Domain fine-tuning on oracle-plus-distractor documents with verbatim citation and chain-of-thought answers; gains up to 35 percent on HotpotQA and robustness to distractors.	1,6	3	admit	Abs page, PDF, OpenReview/COLM record and repo verified; distractor-plus-verbatim-citation training is the closest published analogue of Proof-checked evidence-quote training.
CorpusBrain	CorpusBrain: Pre-train a Generative Retrieval Model for Knowledge-Intensive Language Tasks	Chen; Zhang; Guo; Liu; Fan; Cheng	2022	CIKM 2022	2208.07652	https://github.com/ict-bigdatalab/CorpusBrain	34	2022-08-31T08:59:19Z	Apache-2.0	code (repo)	Generative-retrieval pre-training with inner-sentence-selection, lead-paragraph-selection and hyperlink-identifier-prediction tasks, then single-step generative fine-tuning per KILT task.	3	2	admit	Abs page, PDF and repo opened and verified; task-designed GR pre-training whose forgetting behavior CorpusBrain++ then measures.
CorpusLM	CorpusLM: Towards a Unified Language Model on Corpus for Knowledge-Intensive Tasks	Li; Dou; Zhou; Liu	2024	SIGIR 2024	2402.01176	n/a	n/a	n/a	n/a	paper only	One model unifies generative retrieval, closed-book generation and RAG in a single greedy DocIDs-References-Answer decode with ranking-oriented DocID-list training.	3	3	admit	Abs page and PDF opened and verified; the closest published architecture to MelodyScribe: one forward process emitting both retrieval identifiers and the grounded answer.
MiniRAG	MiniRAG: Towards Extremely Simple Retrieval-Augmented Generation	Fan; Wang; Ren; Huang	2025	ACL 2026 (arXiv Jan 2025; repo labels ACL2026)	2501.06713	https://github.com/HKUDS/MiniRAG	2014	2025-10-16T07:43:16Z	MIT	code plus LiHua-World benchmark data (repo)	Heterogeneous chunk-entity graph plus lightweight topology retrieval lets 1.5B-4B SLMs (incl. MiniCPM3-4B, Qwen2.5-3B) match LLM RAG at 25 percent storage; entity extraction is the designated easy subtask.	3,6	3	admit	Abs page, PDF and repo opened and verified; only system proving small-model RAG with a MiniCPM-class generator, and it delegates the hard semantics to the graph.
GR-as-Dense	Generative Retrieval as Dense Retrieval	Nguyen; Yates	2023	arXiv preprint	2306.11397	n/a	n/a	n/a	n/a	paper only	Analytic result: DSI/NCI-style generative retrieval decomposes into dot products between query and document vectors, i.e. a bi-encoder.	3	3	admit	Abs page and PDF opened and verified; theoretical bridge saying embedding and generative-retrieval training optimize the same object, grounding joint-loss design.
GenIR-survey-Kuo	A Survey of Generative Information Retrieval	Kuo; Chiu; Lin; Wu; Huang; Chen	2024	arXiv preprint	2406.01197	https://github.com/MiuLab/GenIR-Survey (paper-collection repo named in paper)	6	2024-03-14T03:46:38Z	None detected	code-adjacent (paper collection)	Taxonomy of DocID strategies (single-token, sequential, text-based) and indexing-versus-retrieval training, with future directions on learnable DocIDs and multi-task GR.	3	2	admit	Abs page and PDF opened and verified; DocID taxonomy needed to choose MelodyScribe section/op identifiers.
GenIR-survey-Li	From Matching to Generation: A Survey on Generative Information Retrieval	Li; Jin; Zhou; Zhang; Zhang; Zhu; Dou	2024	TOIS 2025 (arXiv Apr 2024, v4 Mar 2025)	2404.14851	https://github.com/RUC-NLPIR/GenIR-Survey	210	2025-04-05T09:11:44Z	MIT	paper collection (repo)	Two-branch survey: generative document retrieval plus reliable response generation (memorization, augmentation, attribution), with incremental-learning and evaluation sections.	3,6	2	admit	Abs page, PDF and repo opened and verified; the only survey covering retrieval and grounded generation together, with an incremental-learning section.
RAG-survey-Gao	Retrieval-Augmented Generation for Large Language Models: A Survey	Gao; Xiong; Gao; Jia; Pan; Bi; Dai; Sun; Wang; Wang	2023	arXiv preprint	2312.10997	n/a	n/a	n/a	n/a	paper only	Naive, Advanced and Modular RAG paradigms with pre-retrieval, post-retrieval and evaluation taxonomies.	6,3	2	admit	Abs page and PDF opened and verified; reference taxonomy for payload-assembly and evaluation components.
GAR	Generation-Augmented Retrieval for Open-domain Question Answering	Mao; He; Liu; Shen; Gao; Han; Chen	2020	ACL-IJCNLP 2021	2009.08553	n/a	n/a	n/a	n/a	paper only	Reverse direction: a generator expands the query with heuristically discovered contexts and BM25 over expansions matches or beats DPR; fusing diverse generations helps.	3	2	admit	Abs page, PDF and ACL page opened and verified; generation-then-sparse-retrieval recipe is cheap on one GPU and complements dense co-training.
InstructRetro	InstructRetro: Instruction Tuning post Retrieval-Augmented Pretraining	Wang; Ping; McAfee; Xu; Li; Shoeybi; Catanzaro	2023	ICML 2024	2310.07713	code in NVIDIA/Megatron-LM InstructRetro branch (per paper); checkpoint https://huggingface.co/nvidia/retro-8b-instruct-4k (HF page verified)	n/a (branch of monorepo)	n/a	n/a	checkpoint (8B instruct, HF) plus code (branch)	Continued retrieval-augmented pre-training of a 43B GPT on 100B tokens over 1.2T-token store, then instruction tuning; the Retro encoder can be ablated away and the decoder alone keeps the gains.	3,4	3	admit	Abs page, PDF, PMLR page and HF checkpoint page opened and verified; only released Retro-style checkpoint (8B fits 16 GB) plus the finding that retrieval pre-training distills into the decoder.
DSI-QG	Bridging the Gap Between Indexing and Retrieval for Differentiable Search Index with Query Generation	Zhuang; Ren; Shou; Pei; Gong; Zuccon; Jiang	2022	Gen-IR @ SIGIR 2023	2206.10128	https://github.com/ArvinZhuang/DSI-QG	129	2023-07-09T05:23:53Z	MIT	code (repo)	Diagnoses DSI train-serve mismatch (long documents indexed, short queries retrieved) and fixes it by indexing cross-encoder-filtered generated queries instead of document text.	3	2	admit	Abs page, PDF and repo opened and verified; indexing-side synthetic data fix directly applicable to MelodyScribe section representations.
Contriever	Unsupervised Dense Information Retrieval with Contrastive Learning	Izacard; Caron; Hosseini; Riedel; Bojanowski; Joulin; Grave	2021	TMLR 2022 (arXiv Dec 2021)	2112.09118	https://github.com/facebookresearch/contriever	779	2023-04-07T10:14:11Z	NOASSERTION (no machine-readable license)	code plus models (repo)	MoCo-style contrastive pre-training with cropping-based positives yields an unsupervised dense retriever competitive with BM25 and a strong Atlas/Self-RAG starting point.	3	2	admit	Abs page, PDF, OpenReview/TMLR record and repo verified; unsupervised retriever recipe needing no labeled pairs.
DPR	Dense Passage Retrieval for Open-Domain Question Answering	Karpukhin; Oguz; Min; Lewis; Wu; Edunov; Chen; Yih	2020	EMNLP 2020	2004.04906	https://github.com/facebookresearch/DPR	1871	2023-04-06T07:36:18Z	NOASSERTION (no machine-readable license)	code plus data (repo)	Dual-encoder trained with one BM25 hard negative plus in-batch negatives; +9-19 point top-20 gains over BM25 and the initializer for RAG joint fine-tuning.	3	2	admit	Abs page, PDF, ACL page and repo verified; baseline training recipe (negatives, batch composition) for any dense side of a joint objective.
GR-scaling	How Does Generative Retrieval Scale to Millions of Passages?	Pradeep; Hui; Gupta; Lelkes; Zhuang; Lin; Metzler; Tran	2023	EMNLP 2023	2305.11841	n/a	n/a	n/a	n/a	paper only	At 8.8M passages only synthetic-query document representations matter; PAWA/2D-IDs/consistency-loss add nothing net of parameters, and naive parameter scaling can hurt; web-scale GR remains unsolved.	3	3	admit	Abs page, PDF, ACL page and Google Research summary opened and verified; the key scale-alone refutation, agreeing with spike 003 on our rig.
RIPOR	Scalable and Effective Generative Information Retrieval	Zeng; Luo; Jin; Sarwar; Wei; Zamani	2023	arXiv preprint	2311.09134	n/a	n/a	n/a	n/a	paper only	Prefix-oriented ranking optimization plus multi-stage distillation makes GR work on large standard benchmarks (MS MARCO, NQ) for the first time.	3	2	admit	Abs page and PDF opened and verified; ranking-aware GR loss design relevant to a joint contrastive-plus-emission objective.
CorpusBrain++	CorpusBrain++: A Continual Generative Pre-Training Framework for Knowledge-Intensive Language Tasks	Guo; Zhou; Zhang; Chen; de Rijke; Fan; Cheng	2024	arXiv preprint	2402.16767	n/a	n/a	n/a	n/a	paper only	Pre-trained CorpusBrain catastrophically forgets on the new KILT++ continual benchmark; rehearsal-plus-regularization continual generative pre-training restores it.	3	2	admit	Abs page and PDF opened and verified; only direct measurement of catastrophic forgetting in a generative-retrieval model, with a rehearsal remedy.
Ultron	Ultron: An Ultimate Retriever on Corpus with a Model-based Indexer	Zhou; Yao; Dou; Wu; Zhang; Wen	2022	arXiv preprint	2208.09257	https://github.com/smallporridge/WebUltron (README cites Ultron abs id and calls itself its official repo; also hosts WebUltron follow-up)	12	2023-03-21T15:19:33Z	MIT	code (repo, with caveat above)	Semantically rich URL-plus-title-plus-title docids with a three-stage (general, search-oriented, supervised) training workflow; beats DSI-style baselines on MS MARCO and NQ.	3	2	admit	Abs page, PDF and repo page opened and verified; semantic docids plus staged training are a second independent GR recipe next to NCI/CorpusBrain.
IncDSI	IncDSI: Incrementally Updatable Document Retrieval	Kishore; Wan; Lovelace; Artzi; Weinberger	2023	ICML 2023	2307.10323	https://github.com/varshakishore/IncDSI	10	2023-09-10T03:52:38Z	MIT	code (repo)	New documents indexed in 20-50 ms by constrained optimization over the added docid vector only, matching full-retrain retrieval quality without touching the encoder.	3	2	admit	Abs page, PDF, PMLR page and repo verified; proves a parametric index can grow without retraining, relevant to adding corpus sections post-fine-tune.
DynamicRetriever	DynamicRetriever: A Pre-training Model-based IR System with Neither Sparse nor Dense Index	Zhou; Yao; Dou; Wu; Wen	2022	unconfirmed	2203.00537 (id from PDF search-result URL only)	n/a	n/a	n/a	n/a	unknown	Early model-based indexer paper from the same group as Ultron, proposing token-plus-docid pre-training without any sparse or dense index.	3	1	abstain	Abs page never opened (only a PDF search-result excerpt); venue and details unconfirmed; same-group successor Ultron admitted instead.
Distill-Reader-to-Retriever	Distilling Knowledge from Reader to Retriever for Question Answering	Izacard; Grave	2021	ICLR 2021	none (OpenReview primary; no arXiv id)	n/a	n/a	n/a	n/a	unknown	Trains a dense retriever from a FiD reader cross-attention signal without query-document labels; cited as the distillation step inside Atlas.	3	1	abstain	No arXiv PDF to file (OpenReview is the primary); content covered by the Atlas and REPLUG-LSR admits; repo not resolved.
