name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
RexUIE	RexUIE: A Recursive Method with Explicit Schema Instructor for Universal Information Extraction	Chengyuan Liu, Fubang Zhao, Yangyang Kang, Jingyuan Zhang, Xiang Zhou, Changlong Sun, Kun Kuang, Fei Wu	2023	Findings of EMNLP 2023	2304.14770			unknown	unknown	unknown	Recursive token-linking queries extract n-ary schemas (quadruples/quintuples); 3M distant JERE pretrain	1	2	admit	Verified at arxiv html page and ACL anthology page 2026-09-12
PIVOINE	PIVOINE: Instruction Tuning for Open-world Entity Profiling	Keming Lu, Xiaoman Pan, Kaiqiang Song, Hongming Zhang, Dong Yu, Jianshu Chen	2023	Findings of EMNLP 2023	10.18653/v1/2023.findings-emnlp.1009			unknown	unknown	unknown	Instruction tuning for open-world entity profiling (open-world IE sub-task)	1	2	admit	No arXiv id located; verified at ACL anthology page 2026-09-12
KnowCoder	KnowCoder: Coding Structured Knowledge into LLMs for Universal Information Extraction	Zixuan Li, Yutao Zeng, Yuxin Zuo, Weicheng Ren, Wenxuan Liu, Miao Su, Yucan Guo, Yantao Liu, Xiang Li, Zhilei Hu, Long Bai, Wei Li, Yidan Liu, Pan Yang, Xiaolong Jin, Jiafeng Guo, Xueqi Cheng	2024	ACL 2024	2403.07969	https://github.com/ICT-GoKnow/KnowCoder	108	2025-05-28	NOASSERTION	yes (code + 30k-type schema library + data + model per repo)	Python-class schema representation; 1.5B-token code pretrain then instruction tune; +49.8% few-shot vs LLaMA2	1	3	admit	Verified at arxiv abs page, ACL anthology PDF, GitHub API, HF paper page 2026-09-12
YAYI-UIE	YAYI-UIE: A Chat-Enhanced Instruction Tuning Framework for Universal Information Extraction	Xinglin Xiao, Yijie Wang, Nan Xu, Yuqi Wang, Hanxuan Yang, Minzheng Wang, Yin Luo, Lei Wang, Wenji Mao, Daniel Zeng	2023	preprint	2312.15548			unknown	unknown	unknown	Two-step chat-then-IE instruction tuning; largest Chinese IE instruction benchmark; keeps English ability	1	2	admit	Verified at arxiv.org/abs/2312.15548 2026-09-12
ChatIE	ChatIE: Zero-Shot Information Extraction via Chatting with ChatGPT	Xiang Wei, Xingyu Cui, Ning Cheng, Xiaobin Wang, Xin Zhang, Shen Huang, Pengjun Xie, Jinan Xu, Yufeng Chen, Meishan Zhang, Yong Jiang, Wenjuan Han	2023	preprint (v2 May 2024)	2302.10205			unknown	unknown	unknown	Two-stage multi-turn QA decomposition of RE/NER/EE; beats some full-shot models (e.g. NYT11-HRL)	1	2	admit	Verified at arxiv abs and html pages 2026-09-12
ReLiK	ReLiK: Retrieve and LinK, Fast and Accurate Entity Linking and Relation Extraction on an Academic Budget	Riccardo Orlando, Pere-Lluis Huguet Cabot, Edoardo Barba, Roberto Navigli	2024	Findings of ACL 2024	2408.00103	https://github.com/SapienzaNLP/relik	518	2025-07-29	none stated	yes (code + tiny/small/base/large/XL HF checkpoints incl. closed-IE)	Retriever-reader EL+RE with shared reader doing closed IE in one forward pass; SOTA on academic budget	1	3	admit	Verified at arxiv abs page, ACL anthology page, GitHub API, HF collection, OpenReview 2026-09-12
GLiNER	GLiNER: Generalist Model for Named Entity Recognition using Bidirectional Transformer	Urchade Zaratiana, Nadi Tomeh, Pierre Holat, Thierry Charnois	2024	NAACL 2024	2311.08526	https://github.com/urchade/GLiNER	3641	2026-09-08	Apache-2.0	yes (code + HF checkpoints; trained on Pile-NER)	Span/type dot-product matching with DeBERTa-v3 encoder beats ChatGPT zero-shot NER; CPU/ONNX/INT8 deployable	1	3	admit	Verified at arxiv abs page, ACL anthology page, GitHub API, repo page 2026-09-12
GLiREL	GLiREL: Generalist Model for Zero-Shot Relation Extraction	Jack Boylan, Chris Hokamp, Demian Gholipour Ghalandari	2025	NAACL 2025	2501.03172	https://github.com/jackboyla/GLiREL	290	2026-03-30	none stated	yes (code + synthetic-data generation protocol)	All entity pairs x all labels classified in one forward pass; SOTA on FewRel/WikiZSL zero-shot	1	3	admit	Verified at arxiv abs and html pages, ACL anthology page, HF paper page 2026-09-12
GLiNER2	GLiNER2: An Efficient Multi-Task Information Extraction System with Schema-Driven Interface	Urchade Zaratiana, Gil Pasternak, Oliver Boyd, George Hurn-Maloney, Ash Lewis	2025	preprint	2507.18546			unknown	unknown	unknown	Multi-task IE (NER+RE+hierarchical) behind a schema-driven interface	1	2	admit	Verified at arxiv.org/abs/2507.18546 2026-09-12; artefacts not checked
DocRED	DocRED: A Large-Scale Document-Level Relation Extraction Dataset	Yuan Yao, Deming Ye, Peng Li, Xu Han, Yankai Lin, Zhenghao Liu, Zhiyuan Liu, Lixin Huang, Jie Zhou, Maosong Sun	2019	ACL 2019	1906.06127			unknown	unknown	unknown	132k-entity human-annotated document-level RE from Wikipedia/Wikidata plus distant supervision	2	2	admit	Verified at arxiv abs page and ACL anthology page 2026-09-12
Re-DocRED	Revisiting DocRED - Addressing the False Negative Problem in Relation Extraction	Qingyu Tan, Lu Xu, Lidong Bing, Hwee Tou Ng, Sharifah Mahani Aljunied	2022	EMNLP 2022	2205.12696	https://github.com/tonytan48/re-docred	68	2023-08-21	MIT	yes (re-annotated dataset + eval script)	Re-annotated 4053 docs (64.6% triples were missing); models gain ~13 F1; adds freq/long-tail/intra/inter metrics	2	3	admit	Verified at arxiv abs and html pages, ACL anthology page, GitHub page, HF paper page 2026-09-12
WebIE	WEBIE: Faithful and Robust Information Extraction on the Web	Chenxi Whitehouse, Clara Vania, Alham Fikri Aji, Christos Christodoulopoulos, Andrea Pierleoni	2023	ACL 2023	2305.14293	https://github.com/amazon-science/webie	8	2023-07-26	NOASSERTION (repo text: CC BY-NC-4.0)	yes (annotations + C4 reconstruction scripts)	C4-based generative IE with negatives and ~21K crowdsourced triples + 4-language mWebIE; entity-linking aux improves faithfulness	2	3	admit	Verified at ACL anthology PDF, GitHub page, GitHub API, HF paper citation 2026-09-12
REDFM	REDFM: a Filtered and Multilingual Relation Extraction Dataset	Pere-Lluis Huguet Cabot, Simone Tedeschi, Axel-Cyrille Ngonga Ngomo, Roberto Navigli	2023	ACL 2023	2306.09802	https://github.com/babelscape/rebel	576	2023-11-09	none stated (repo)	yes (silver+gold multilingual data + mREBEL checkpoints, per paper)	NLI-filtered silver RE data with Triplet Critic; mREBEL extracts typed triplets in 7 languages	2	2	admit	Verified at arxiv html full text and arxiv abs page 2026-09-12
GENRE	Autoregressive Entity Retrieval	Nicola De Cao, Gautier Izacard, Sebastian Riedel, Fabio Petroni	2020	preprint (ICLR 2021)	2010.00904			unknown	unknown	unknown	Generates entity names with constrained beam search; cross-encodes mention and entity	1	2	admit	Verified via Semantic Scholar record and MIT/TACL citations 2026-09-12; abs page not directly opened
mGENRE	Multilingual Autoregressive Entity Linking	Nicola De Cao, Ledell Wu, Kashyap Popat, Mikel Artetxe, Naman Goyal, Mikhail Plekhanov, Luke Zettlemoyer, Nicola Cancedda, Sebastian Riedel, Fabio Petroni	2021	preprint (TACL 2022)	2103.12528			unknown	unknown	unknown	Multilingual GENRE resolving mentions in 100+ languages to a multilingual KB	1	1	admit	Verified at arxiv.org/abs/2103.12528 excerpt and MIT TACL page 2026-09-12
Text2KGBench	Text2KGBench: A Benchmark for Ontology-Driven Knowledge Graph Generation from Text	Nandana Mihindukulasooriya, Sanju Tiwari, Carlos F. Enguix, Kusum Lata	2023	ISWC 2023	2308.02357	https://github.com/cenguix/Text2KGBench	unknown	unknown	unknown	yes (10+19 ontologies, ~18k sentences, metric code, Vicuna/Alpaca baselines)	Ontology-conditioned fact extraction eval: P/R/F1 + ontology conformance + subject/relation/object hallucination	1	3	admit	Verified at arxiv abs page, ar5iv full text, ISWC paper PDF, ADS record 2026-09-12
DREEAM	DREEAM: Guiding Attention with Evidence for Improving Document-Level Relation Extraction	Youmi Ma, An Wang, Naoaki Okazaki	2023	EACL 2023	2302.08675	https://github.com/YoumiMa/dreeam	unknown	unknown	unknown	yes (code, per repo)	Supervises transformer attention with sentence-evidence distributions (zero extra parameters) + ER self-training on distant data	1	2	admit	Verified at arxiv abs page, ACL anthology page, GitHub page 2026-09-12
Eider	Empowering Document-level Relation Extraction with Efficient Evidence Extraction and Inference-stage Fusion	Yiqing Xie, Jiaming Shen, Sha Li, Yuning Mao, Jiawei Han	2022	Findings of ACL 2022	2106.08657			unknown	unknown	unknown	Joint RE + lightweight evidence extractor with heuristic silver labels and inference-stage fusion	1	1	admit	Verified at arxiv.org/abs/2106.08657 excerpt 2026-09-12
BoostCD	Combining Constrained and Unconstrained Decoding via Boosting: BoostCD and Its Application to Information Extraction	Marija Sakota, Robert West	2025	EMNLP 2025	2506.14901	https://github.com/epfl-dlab/BoostCD	2	2025-10-28	MIT	yes (code + models + Wiki-cIE data)	Boosted model fuses constrained+unconstrained base runs; BoostIE beats SynthIE by +17 micro-F1 in-dist, +11 OOD	1	3	admit	Verified at arxiv html full text, ACL anthology page, GitHub API 2026-09-12
KnowCoder-X	KnowCoder-X: Boosting Multilingual Information Extraction via Code	Yuxin Zuo, Wenxuan Jiang, Wenxuan Liu, Zixuan Li, Long Bai, Hanbin Wang, Yutao Zeng, Xiaolong Jin, Jiafeng Guo, Xueqi Cheng	2024	preprint	2411.04794			unknown	CC-BY-NC-SA-4.0 (v2 license tag)	yes (code + dataset claimed in abstract)	IE cross-lingual alignment phase + code schemas; 64 benchmarks, +30% over ChatGPT cross-lingual, 20 African languages	1	2	admit	Verified at arxiv abs page and arxiv html full text 2026-09-12
GLiDRE	GLiDRE: Generalist Lightweight model for Document-level Relation Extraction	Robin Armingaud, Romaric Besancon	2025	preprint (submitted ARR Oct)	2508.00757			unknown	unknown	unknown	GLiNER-style bi-encoder extended to document-level relation extraction	1	2	admit	Verified at arxiv.org/abs/2508.00757 2026-09-12; full text not read
R1-RE	R1-RE: Cross-Domain Relation Extraction with RLVR	Runpeng Dai, Tong Zheng, Run Yang, Kaixian Yu, Hongtu Zhu	2025	preprint	2507.04642			unknown	unknown	unknown	RL with verifiable rewards for cross-domain relation extraction	1	2	admit	Verified at arxiv.org/abs/2507.04642 2026-09-12; full text not read
MR-UIE	MR-UIE: Multi-Perspective Reasoning with Reinforcement Learning for Universal Information Extraction	Zhongqiu Li, Shiquan Wang, Ruiyu Fang, Mengjiao Bao, Zhenhe Wu, Shuangyong Song, Yongxiang Li, Zhongjiang He	2025	preprint	2509.09082			unknown	unknown	unknown	RL with multi-perspective reasoning for universal IE	1	1	admit	Verified at arxiv.org/abs/2509.09082 2026-09-12; full text not read
Triplex_Triplex	SciPhi Triplex knowledge-graph-construction LLM	Sciphi (vendor)	2024	none (vendor artefact)	none	https://huggingface.co/SciPhi/Triplex	unknown	unknown	unknown	yes (weights on HF + Ollama dog/triplex)	Fine-tuned KGC model served via R2R; no paper found	1	1	abstain	Secondary sources only (Ollama page, vendor blog); no paper or primary technical report located
NuExtract_NuExtract	NuExtract structured-extraction LLM family (tiny 0.5B / 3.8B / 7B / 3-4B VLM)	NuMind (vendor)	2024	none (vendor artefact)	none	https://github.com/numindai/nuextract	unknown	unknown	MIT (v1); Apache-2.0 (v3)	yes (HF weights numind/NuExtract*)	Phi-3-mini/Qwen-based text-to-JSON extractors fine-tuned on private synthetic data; purely extractive decoding	1	2	abstain	Secondary sources only (vendor blog, HF cards); no paper; recipe details (data mix, sizes) not disclosed
WikiNRE	WikiNRE distantly-supervised RE dataset	unknown	unknown	unknown	none			unknown	unknown	unknown	Cited as a no-negatives distant baseline in the WebIE paper	2	1	abstain	No primary source located; known only from a citation inside WebIE (whitehouse-etal-2023-webie)
