name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
smollm-repo	SmolLM family repo incl. SmolLM3 dual-mode recipe (repo artefact)	Hugging Face TB team	2025-2026	GitHub repo (living)	n/a	https://github.com/huggingface/smollm	3890	2026-05-26	Apache-2.0	configs + eval code + checkpoints	SmolLM3-3B think/no_think dual-mode instruct model plus full public training recipe; harness-relevant as the open think-switch precedent.	3	2	admit	Verified via GitHub API and HF blog/HF model page; no paper; no PDF (repo artefact).
Hammer-repo	Hammer tuning framework (repo artefact)	MadeAgents	2024-2025	GitHub repo	none (same as paper)	https://github.com/MadeAgents/Hammer	123	2025-06-13	Apache-2.0	tuning code + 7.5k dataset	Executable function-masking pipeline plus irrelevance dataset the harness can reuse for abstention training.	1	2	admit	Verified via GitHub API; complements admitted paper; no PDF (repo artefact).
gorilla-repo	Gorilla/BFCL codebase (repo artefact)	Berkeley SqueezeAI / ShishirPatil	2023-2026	GitHub repo (living)	none (same papers)	https://github.com/ShishirPatil/gorilla	13019	2026-04-13	Apache-2.0	APIBench + BFCL harness + retriever	Executable AST evaluator plus leaderboard harness plus retriever code MelodyScribe can reuse for op scoring.	1	3	admit	Verified via GitHub API; complements admitted papers; no PDF (repo artefact).
TinyAgent-wrong-id	Recalled arXiv id 2409.13324 for TinyAgent	n/a	n/a	n/a	2409.13324 (WRONG)	n/a	n/a	n/a	n/a	n/a	2409.13324 is a supergravity black-hole paper, not TinyAgent; correct id 2409.00608 found via repo README citation and verified.	1	0	abstain	Could not verify recalled id; corrected and admitted under true id. Do not cite 2409.13324 for TinyAgent.
APIGen-wrong-id	Recalled arXiv id 2406.03600 for APIGen	n/a	n/a	n/a	2406.03600 (WRONG)	n/a	n/a	n/a	n/a	n/a	2406.03600 is a legal-LLM paper, not APIGen; correct id 2406.18518 found via web search and verified.	1	0	abstain	Could not verify recalled id; corrected and admitted under true id. Do not cite 2406.03600 for APIGen.
NexusRaven-wrong-id	Recalled arXiv id 2311.05390 for NexusRaven	n/a	n/a	n/a	2311.05390 (WRONG)	n/a	n/a	n/a	n/a	n/a	2311.05390 is an exomoon astrophysics paper; NexusRaven has no arXiv paper (blog plus repos only).	1	0	abstain	Could not verify recalled id; NexusRaven admitted as repo artefact instead. Do not cite 2311.05390.
salesforce-xlam-repo	Assumed GitHub org repo salesforce/xlam	n/a	n/a	n/a	n/a	https://github.com/salesforce/xlam (DOES NOT EXIST)	n/a	n/a	n/a	n/a	xLAM models/data live on Hugging Face, not under salesforce/xlam on GitHub (API 404).	1	0	abstain	Could not verify; no such repo. Cite the paper (2409.03215) and HF datasets instead.
octopus-v4-repo	NexaAI/octopus-v4 GitHub repo (cited in Octopus v4 paper)	Chen and Li	2024	n/a	n/a	https://github.com/NexaAI/octopus-v4	n/a	n/a	unknown	claimed open-source code	Repo URL from the paper returns not-found via GitHub API; HF mirror NexaAIDev/Octopus-v4 exists per paper/HF but was not directly verified.	1	0	abstain	Could not verify repo existence; paper itself admitted. Do not cite repo contents.
SmolLM3-paper	SmolLM3 arXiv paper (assumed 2507.01955 from memory)	n/a	n/a	n/a	n/a	https://huggingface.co/blog/smollm3 (blog, secondary)	n/a	n/a	n/a	models + recipe (HF)	No arXiv paper found; SmolLM3 exists as HF blog plus HuggingFaceTB/SmolLM3-3B (591k downloads) plus huggingface/smollm repo; HF API license field empty.	3	0	abstain	Secondary/vendor sources only; no peer-reviewed paper opened. Admitted the smollm repo instead; treat vendor metrics as vendor-reported.
Gemma-3n	Gemma 3n on-device model family (docs only)	Google	2025	Vendor docs (no paper)	n/a	https://ai.google.dev/gemma/docs/gemma-3n	n/a	n/a	Gemma license	model weights + docs	MatFormer nested-model plus per-layer embedding cache for elastic edge inference; relevant architecture, but docs only, no harness content.	4	0	abstain	Secondary source only; no peer-reviewed paper or harness code verified.
FunctionGemma	FunctionGemma 270M function-calling specialist (blog/card only)	Google	2025	Vendor blog + model card (no paper)	n/a	https://ai.google.dev/gemma/docs/functiongemma/model_card	n/a	n/a	Gemma license	270M weights + Mobile-Actions recipe	270M edge specialist: fine-tuning 58 to 85 percent on device tasks; traffic-controller pattern (edge handles common, routes hard up).	1	0	abstain	Vendor blog/card only (Dec 2025); fine-tune recipe not peer-reviewed and not opened at a primary code/paper source.
NexusRaven-V2	nexusflowai/NexusRaven-V2 repo	Nexusflow.ai team	2023-2024	GitHub repo	n/a	https://github.com/nexusflowai/NexusRaven-V2	418	2024-02-13	unknown (API license empty)	13B weights (HF Nexusflow org)	Nested plus parallel calls over V1; artefact exists but license unverifiable via API and no paper.	1	0	abstain	Licence unclear; V1 repo (Apache-2.0) covers the idea and is admitted instead.
MiniCPM4-MCP-standalone	MiniCPM4-MCP / MiniCPM4-Survey as standalone artefacts	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	No standalone paper or repo found; both appear only as adaptations/applications described inside the MiniCPM4 report and OpenBMB org (org MCP search returns UltraRAG only).	1	0	abstain	Could not verify standalone existence; covered via admitted MiniCPM4 paper/repo. Do not cite as independent artefacts.
SmolLM3-HF-model	HuggingFaceTB/SmolLM3-3B model page (591k downloads)	Hugging Face TB team	2025	HF model page	n/a	https://huggingface.co/HuggingFaceTB/SmolLM3-3B	n/a	n/a	unknown (API license empty)	3B weights	Download count and dual-mode think/no_think confirmed via HF API; license field empty so dependency status unclear.	3	0	abstain	License unverifiable; vendor-reported metrics only.
