name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
minja	Memory Injection Attacks on LLM Agents via Query-Only Interaction (MINJA)	Shen Dong; Shaochen Xu; Pengfei He; Yige Li; Jiliang Tang; Tianming Liu; Hui Liu; Zhen Xiang	2025	NeurIPS 2025	2503.03704	https://github.com/dsh3n77/MINJA	37	unknown	MIT	yes (code)	Query-only memory poisoning via bridging steps + progressive shortening; 98.2% inject / 76.8% ASR	5	3	admit	Verified: abs page + PDF + NeurIPS proceedings + repo page live with matching citation
agentpoison	AgentPoison: Red-teaming LLM Agents via Poisoning Memory or Knowledge Bases	Zhaorun Chen; Zhen Xiang; Chaowei Xiao; Dawn Song; Bo Li	2024	NeurIPS 2024	2407.12784	https://github.com/AI-secure/AgentPoison	243	2026-08-16	MIT	yes (code)	Optimized backdoor triggers mapping to unique embedding region; >=80% ASR at <0.1% poison rate	5	3	admit	Verified: abs page + PDF + NeurIPS proceedings + repo live (moved from BillChan226/AgentPoison cited in paper)
poisonedrag	PoisonedRAG: Knowledge Corruption Attacks to Retrieval-Augmented Generation of Large Language Models	Wei Zou; Runpeng Geng; Binghui Wang; Jinyuan Jia	2024	USENIX Security 2025	2402.07867	https://github.com/sleeepeer/PoisonedRAG	300	2026-01-27	MIT	yes (code)	Retrieval+generation two-condition poison texts; ~97% ASR with 5 texts in millions; tested defenses fail	5	3	admit	Verified: abs page + PDF + USENIX Security 2025 PDF + repo live
ipi	Not what you've signed up for: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection	Kai Greshake; Sahar Abdelnabi; Shailesh Mishra; Christoph Endres; Thorsten Holz; Mario Fritz	2023	ACM AISec 2023	2302.12173	https://github.com/greshake/llm-security	2100 (page shows 2.1k)	unknown	MIT	yes (demo code)	Founding indirect-prompt-injection taxonomy incl. persistent cross-session compromise via agent memory	5	3	admit	Verified: abs page + PDF + ACM DL page + repo page live
prompt-injection-liu	Prompt Injection attack against LLM-integrated Applications	Yi Liu; Gelei Deng; Yuekang Li; Kailong Wang; Zihao Wang; et al.	2023	arXiv preprint	2306.05499	--	--	--	--	no	Systematic PI threat analysis for LLM-integrated apps	5	1	admit	Verified: abs page + PDF; no own code repo in paper
camel	Defeating Prompt Injections by Design (CaMeL)	Edoardo Debenedetti; Ilia Shumailov; Tianqi Fan; Jamie Hayes; Nicholas Carlini; et al.	2025	arXiv preprint	2503.18813	https://github.com/google-research/camel-prompt-injection	388	unknown	Apache-2.0	yes (research-artifact code)	Capability-based isolation separating data from instructions; defense design pattern for the Folio gate	5	3	admit	Verified: abs page + PDF + repo page live; authors warn artifact is unmaintained research code
signed-prompt	Signed-Prompt: A New Approach to Prevent Prompt Injection Attacks Against LLM-Integrated Applications	Xuchen Suo	2024	arXiv preprint	2401.07612	--	--	--	--	no	Signed instructions authorized by role; lightweight authorized-write precedent	5	1	admit	Verified: abs page + PDF; no code repo in paper
episodic-risks	Episodic memory in AI agents poses risks that should be studied and mitigated	Chad DeChant	2025	IEEE SaTML 2025	2501.11739	--	--	--	--	no (position paper)	Risks/benefits of episodic memory + four principles incl. agents must not edit own memories	5	2	admit	Verified: abs page + PDF + IEEE SaTML listing; single author confirmed via fetched PDF text
agent-skills-spec	Agent Skills specification (SKILL.md + progressive disclosure)	Anthropic (originator); open standard	2025	agentskills.io specification (no paper)	--	https://github.com/anthropics/skills	175882	2026-09-10	none declared (per-file licenses)	yes (spec + skill files)	SKILL.md folder format with name/description metadata; discovery-activation-execution loading	5	3	admit	Verified: GitHub API (stars/push) + agentskills.io spec text fetched; canonical spec repo agentskills/agentskills noted on that page
badchain	BadChain (backdoor chain-of-thought prompting; cited in AgentPoison)	unverified	--	--	recalled id 2405.04619 is WRONG (that id is a physics paper)	--	--	--	--	no	Screened as related work; not admitted	5	0	abstain	Reason: could not verify; recalled arXiv id resolves to an unrelated physics paper, genuine id not established this session
memfs-file-memory	MemFS-style file-system memory for agents (name from brief)	unverified	--	--	--	--	--	--	--	no	Screened: no primary paper found; name collides with JS memfs library	5	0	abstain	Reason: unverifiable; no primary source located via arXiv/GitHub search this session
instruction-hierarchy	OpenAI instruction-hierarchy / system-prompt defense work	unverified	--	--	--	--	--	--	--	no	Screened as candidate defense precedent	5	0	abstain	Reason: secondary source only (vendor blog/docs); no primary paper opened
progent	Policy-based tool-call / least-privilege agent defenses (e.g. Progent class)	unverified	--	--	--	--	--	--	--	no	Screened as candidate defense precedent	5	0	abstain	Reason: could not verify arXiv id or repo from memory; not fetched
memory-poisoning-2026-cluster	2026 memory-poisoning preprints (e.g. MAFIA; Transferable End-to-End Optimization for Indirect Long-Term Memory Poisoning; From Untrusted Input to Trusted Memory)	unverified	2026	arXiv listing titles only	see method.md	--	--	--	--	no	Screened via arXiv listing query only; papers not opened	5	0	abstain	Reason: listing titles only, primary sources not opened; flag for next sweep
learnact-evoagent-workflowllm	LearnAct / EvoAgent / WorkflowLLM (agent self-evolution candidates)	unverified	--	--	--	--	--	--	--	no	Named in passing during discovery; not verified	5	0	abstain	Reason: not verified against any primary source this session
sleeper-memory-poisoning	Sleeper / stealthy conversational memory attacks (e.g. Hidden in Memory; Hijacking Agent Memory)	unverified	2026	arXiv listing titles only	see method.md	--	--	--	--	no	Screened via arXiv listing query only	5	0	abstain	Reason: listing titles only, primary sources not opened
