name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
VeRA	VeRA: Vector-based Random Matrix Adaptation	Dawid J. Kopiczko, Tijmen Blankevoort, Yuki M. Asano	2023	ICLR 2024 (per abs comments)	2310.11454	unverified (paper site URL redacted; supported in HF peft docs, verified)	unverified	unverified	unverified	code (via HF peft)	Frozen shared random A/B across layers, trains only scaling vectors; 10x fewer params than LoRA at same GLUE/E2E quality.	5	2	admit	Abs page excerpt + HF peft docs opened; minimal-capacity anchor for lower-capacity arm.
LoRA-FA	LoRA-FA: Memory-efficient Low-rank Adaptation for Large Language Models Fine-tuning (v3 retitled Efficient and Effective Low Rank Representation Fine-tuning)	Longteng Zhang, Lin Zhang, Shaohuai Shi, Xiaowen Chu, Bo Li	2023	not venue-checked (arXiv abs excerpt; v3 May 2026)	2308.03303	unverified	unverified	unverified	unverified	code (per paper)	Freezes A, trains B only: removes A-activation memory (1.4x vs LoRA), matches LoRA/FT; poor on Math/Code noted by LoRA-Null authors.	5	2	admit	Abs excerpts opened; activation-memory result matters for 16GB joint run.
LoftQ	LoftQ: LoRA-Fine-Tuning-Aware Quantization for Large Language Models	Yixiao Li, Yifan Yu, Chen Liang, Pengcheng He, Nikos Karampatziakis, Weizhu Chen, Tuo Zhao	2023	ICLR 2024 (Oral)	2310.08659	https://github.com/yxli2123/LoftQ	235	2024-06-11T16:24:25Z	MIT	code	Jointly optimizes quantized Q + LoRA init to close QLoRA gap; converges at 2-bit where QLoRA fails; Llama-2-7B/13B evidence.	4	2	admit	Abs + ICLR virtual excerpts opened; best-evidenced quantized-LoRA init for 16GB rig.
QA-LoRA	QA-LoRA: Quantization-Aware Low-Rank Adaptation of Large Language Models	Yuhui Xu, Lingxi Xie, Xiaotao Gu, Xin Chen, Heng Chang, Hengheng Zhang, Zhengsu Chen, Xiaopeng Zhang, Qi Tian	2023	ICLR 2024	2309.14717	https://github.com/yuhuixu1993/qa-lora	146	2024-03-13T09:30:53Z	MIT	code	Group-wise quant + adaptation balances degrees of freedom; INT4 fine-tune merges back losslessly, beats QLoRA at 2-4 bit.	4	2	admit	Abs + ICLR poster excerpts opened; initial recalled id 2309.14739 wrong, corrected via search.
O-LoRA	Orthogonal Subspace Learning for Language Model Continual Learning (O-LoRA)	Xiao Wang, Tianze Chen, Qiming Ge, Han Xia, Rong Bao, Rui Zheng, Qi Zhang, Tao Gui, Xuanjing Huang	2023	EMNLP 2023 Findings	2310.14152	https://github.com/cmnfriend/O-LoRA	213	2024-07-13T04:49:26Z	MIT	code+data	Sequential tasks in mutually orthogonal LoRA subspaces without replay; +24% over LFPT5; preserves unseen-task generalization.	3	2	admit	Abs + ACL Anthology excerpts opened; initial recalled id 2306.08156 wrong, corrected via search.
OPLoRA	OPLoRA: Orthogonal Projection LoRA Prevents Catastrophic Forgetting during Parameter-Efficient Fine-Tuning	Yifeng Xiong, Xiaohui Xie	2025	AAAI 2026	2510.13003	unknown	unverified	unverified	unverified	unknown	Double-sided projections constrain updates to orthogonal complement of top-k singular subspace with preservation proof; rho_k interference metric; Llama-2-7B + Qwen2.5-7B.	5	3	admit	Abs + AAAI page + HTML excerpts opened; most direct anti-forgetting construction for spike 011 KL-anchor arm.
LoRA-Null	LoRA-Null: Low-Rank Adaptation via Null Space for Large Language Models (v2 retitled Put the Space of LoRA Initialization to the Extreme to Preserve Pre-trained Knowledge)	Pengwei Tang, Xiaolin Hu, Yong Liu, Lizhong Ding, Dongjie Zhang, Xing Wu, Debing Zhang	2025	AAAI 2026	2503.02659	https://github.com/HungerPWAY/LoRA-Null	11	2026-01-16T16:23:12Z	no license declared	code	Init A in null space of sampled pre-trained activations, freeze A, train B; higher rank trades retention for capacity; compares directly vs LoRA-FA/PiSSA/MiLoRA.	5	3	admit	Abs + HTML excerpts opened; init-space (not residual-distance) framing is the key claim.
MiLoRA	MiLoRA: Harnessing Minor Singular Components for Parameter-Efficient LLM Finetuning	Hanqing Wang, Yixia Li, Shuo Wang, Guanhua Chen, Yun Chen	2024	NAACL 2025	2406.09044	https://github.com/sufenlp/MiLoRA (top API hit; officiality unconfirmed)	23	2025-05-31T00:58:31Z	no license declared	code (officiality unconfirmed)	Updates only minor singular components, freezes principal ones; init orthogonal to principal subspace; wins on commonsense/math/instruction/VL.	5	2	admit	Abs page opened; frozen-principal design is the mirror image of PiSSA.
ReLoRA	ReLoRA: High-Rank Training Through Low-Rank Updates	Vladislav Lialin, Namrata Shivagunde, Sherin Muckatira, Anna Rumshisky	2023	ICLR 2024	2307.05695	https://github.com/Guitaricet/relora	475	2024-04-21T20:09:58Z	Apache-2.0	code	Periodic merge-and-restart with jagged LR + partial optimizer reset turns sequential low-rank updates into high-rank training to 1.3B; needs full-rank warm start.	5	2	admit	Abs + HTML + ICLR excerpts opened; merge-restart is a capacity schedule relevant to joint training.
GaLore	GaLore: Memory-Efficient LLM Training by Gradient Low-Rank Projection	Jiawei Zhao, Zhenyu Zhang, Beidi Chen, Zhangyang Wang, Anima Anandkumar, Yuandong Tian	2024	ICML 2024 (PMLR v235)	2403.03507	https://github.com/jiaweizzhao/GaLore	1701	2024-10-28T18:01:54Z	Apache-2.0	code	Full-parameter learning with low-rank gradient projections; 65.5% optimizer memory cut; Llama 7B pre-train on 24GB without ReLoRA-style warmup.	4	2	admit	Abs + HTML + PMLR excerpts opened; the non-adapter alternative for the 16GB joint run.
LQ-LoRA	LQ-LoRA: Low-rank Plus Quantized Matrix Decomposition for Efficient Language Model Finetuning	Han Guo, Philip Greengard, Eric Xing, Yoon Kim	2023	ICLR 2024	2311.12023	https://github.com/HanGuo97/lq-lora	129	2024-01-22T03:24:39Z	MIT	code	Decomposes each matrix into fixed quantized + trainable low-rank parts with ILP bit-budget allocation; beats QLoRA near-equal bits down to ~2.75-bit.	4	2	abstain	Verified at abs/ICLR pages but omitted from admits as third quant-LoRA recipe after LoftQ/QA-LoRA; no PDF downloaded.
Small-model forgetting	Catastrophic Forgetting in LLMs: A Comparative Analysis Across Language Tasks	Naimul Haque	2025	not venue-checked (arXiv abs opened)	2504.01241	none	0	n/a	n/a	n/a	Continual FT of sub-10B models (Phi-3.5-mini, Orca-2-7B, Qwen2.5-7B) on GLUE; Phi-3.5-mini forgets least; prompt-engineering confounds measurement.	5	1	abstain	Abs page opened; single-author, no PEFT-vs-FT isolation, prompting confound; weak evidence.
(IA)3	Few-Shot Parameter-Efficient Fine-Tuning is Better and Cheaper than In-Context Learning ((IA)3 + T-Few)	Haokun Liu, Derek Tam, Mohammed Muqeeth, Jay Mohta, Tenghao Huang, Mohit Bansal, Colin Raffel	2022	NeurIPS 2022	2205.05638	unverified	unverified	unverified	unverified	code (per paper)	Learned vectors rescale k/v/FFN activations (0.01% params), beats full FT few-shot on T0-3B; extreme minimal-capacity anchor.	5	1	abstain	Verified at abs/NeurIPS/HF-docs pages; few-shot-era, no forgetting measurement; repo not verified; no PDF.
LR-QAT	Low-Rank Quantization-Aware Training for LLMs	Yelysei Bondarenko, Riccardo Del Chiaro, Markus Nagel	2024	not venue-checked (arXiv abs excerpt only)	2406.06385	unverified	unverified	unverified	unverified	code (per paper)	Low-rank QAT matches full QAT at fraction of memory; 7B on single 24GB GPU.	4	1	abstain	Abs excerpt via search only, full abs page never opened; narrow QAT scope; no PDF.
QLoRA	QLoRA: Efficient Finetuning of Quantized LLMs	Tim Dettmers, Artidoro Pagnoni, Ari Holtzman, Luke Zettlemoyer	2023	NeurIPS 2023 (see round-2 inventory)	2305.14314	see round-2 inventory	see round-2 inventory	see round-2 inventory	see round-2 inventory	see round-2 inventory	NF4 + paged optimizers; the quantized-LoRA baseline LoftQ/QA-LoRA/LQ-LoRA all compare against.	4	3	abstain	In round-1/round-2 inventories; not re-found per brief section 2.
TIES	TIES-Merging: Resolving Interference When Merging Models	see round-1/round-2 inventories	n/a	see round-2 inventory	2306.01708	see round-2 inventory	see round-2 inventory	see round-2 inventory	see round-2 inventory	see round-2 inventory	n/a	5	1	abstain	In prior inventories; noted only because DoRA-era merging literature cites it; not screened.
DARE	DARE: Language Models Can Be Everyone's Best Friend	see round-1/round-2 inventories	n/a	see round-2 inventory	2311.03099	see round-2 inventory	see round-2 inventory	see round-2 inventory	see round-2 inventory	see round-2 inventory	n/a	5	1	abstain	In prior inventories; not screened.
QuAILoRA	QuAILoRA: Quantization-Aware Initialization for LoRA	Neal Lawton, Aishwarya Padmakumar, Judith Gaspers, Jack FitzGerald, Anoop Kumar, Greg Ver Steeg, Aram Galstyan	2024	NeurIPS ENLSP workshop (PMLR v262)	2410.14713	unknown	unverified	unverified	unverified	unknown	Calibrated quantization-aware init without extra FT memory; narrower follow-up to LoftQ.	4	1	abstain	Abs excerpt via search only; workshop; no PDF.
AFLoRA	AFLoRA: Adaptive Freezing of Low Rank Adaptation in Parameter Efficient Fine-Tuning of Large Models	Zeyu Liu, Souvik Kundu, Anni Li, Junrui Wan, Lianghao Jiang, Peter Beerel	2024	ACL 2024 (short)	doi:10.18653/v1/2024.acl-short.16	unknown	unverified	unverified	unverified	unknown	Freezes LoRA A/B on trainability schedule; module-dependent freezing insights.	5	1	abstain	ACL Anthology excerpt only, no arXiv id for papers/ naming; no PDF.
LoRAF	LoRA Without Forgetting: Freezing and Sparse Masking for Low-Rank Adaptation	Juzheng Zhang, Jiacheng You, Ashwinee Panda, Tom Goldstein	2025	ICLR 2025 SLLM workshop	none found	unknown	unverified	unverified	unverified	unknown	Freeze A + non-overlapping sparse masks on B across tasks; 95% fewer params than LoRA; Mistral-7B sequential NLU/math.	3	1	abstain	ICLR workshop page excerpt only; no arXiv id opened; no PDF.
Wrong-id probe 1	Topotactic Transition (materials science; NOT a LoRA paper)	Ziang Meng et al.	n/a	n/a	2305.16605	n/a	n/a	n/a	n/a	n/a	Recalled id for LoRA Learns Less was wrong; abs page disproves it.	5	0	abstain	Opened to disprove; listed so the error is on record, not silently dropped.
Wrong-id probe 2	Designing metainterfaces with specified friction laws (NOT DoRA)	Antoine Aymard et al.	n/a	n/a	2402.10960	n/a	n/a	n/a	n/a	n/a	Recalled id for DoRA was wrong; abs page disproves it; true DoRA is 2402.09353.	5	0	abstain	Opened to disprove; listed so the error is on record, not silently dropped.
