name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
Gorilla	Gorilla: Large Language Model Connected with Massive APIs	Patil, Zhang, Wang, Gonzalez	2023	NeurIPS 2024	2305.15334	https://github.com/ShishirPatil/gorilla	13019	2026-04-13	Apache-2.0	yes	Finetuned LLaMA beats GPT-4 zero-shot on API calls; APIBench plus retriever-aware training adapts to test-time doc changes.	1	3	admit	Abs page, NeurIPS/OpenReview records and repo record fetched.
DeepSeekMath	DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models	Shao, Wang, Zhu, Xu, Song, Bi, Zhang, Zhang, Li, Wu, Guo	2024	CoRR	2402.03300	https://github.com/deepseek-ai/DeepSeek-Math	3440 (via search excerpt, not live API)		MIT	yes	Introduces GRPO and RLVR-style verifiable-reward RL; 7B reaches 51.7% MATH without tools.	3	3	admit	Abs page opened; repo URL and stars from fetched excerpts only.
DeepSeek-R1	DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning	DeepSeek-AI et al.	2025	arXiv; Nature 645 (2025, condensed)	2501.12948	https://huggingface.co/deepseek-ai/DeepSeek-R1				yes	R1-Zero learns reasoning by pure RL with rule-based rewards (no neural reward model); reasoning distills into 1.5B-70B dense models.	3	3	admit	Abs page, Nature record and HF model page opened.
Search-R1	Search-R1: Training LLMs to Reason and Leverage Search Engines with Reinforcement Learning	Jin, Zeng, Yue, Yoon, Arik, Wang, Zamani, Han	2025	COLM 2025	2503.09516	https://github.com/PeterGriffinJin/Search-R1	5413	2025-11-13	Apache-2.0	yes	Search engine as RL environment with retrieved-token masking and EM outcome reward; +41% (7B) / +20% (3B) over RAG baselines.	2	3	admit	Abs page, COLM record and repo record fetched.
R1-Searcher	R1-Searcher: Incentivizing the Search Capability in LLMs via Reinforcement Learning	Song, Jiang, Min, Chen, Chen, Zhao, Fang, Wen	2025	CoRR	2503.05592	https://github.com/RUCAIBox/R1-Searcher	725	2025-08-05	MIT	yes	Two-stage outcome RL (retrieval/format reward first, answer reward second) learns search invocation even from a base model with no cold start.	2	3	admit	Abs page, HF paper page and repo record fetched.
Memory-R1	Memory-R1: Enhancing Large Language Model Agents to Manage and Utilize Memories via Reinforcement Learning	Yan, Yang, Huang, Nie, Ding, Li, Ma, Bi, et al.	2025	ACL 2026	2508.19828	https://github.com/yansikuan/memory-r1	127	2025-09-10	Apache-2.0	yes	RL-trained Memory Manager (ADD/UPDATE/DELETE/NOOP) plus Answer Agent with memory distillation; 152 QA pairs, gains on LoCoMo/MSC/LongMemEval.	1	3	admit	Abs page, ACL Anthology entry and repo record fetched. Numbers moved between versions; v5 used.
vLLM	Efficient Memory Management for Large Language Model Serving with PagedAttention	Kwon, Li, Zhuang, Sheng, Zheng, Yu, Gonzalez, Zhang, Stoica	2023	SOSP 2023	2309.06180	https://github.com/vllm-project/vllm	91647	2026-09-13	Apache-2.0	yes	PagedAttention plus block manager and preemptive scheduling; 2-4x throughput at equal latency; template for reporting serving numbers.	4	2	admit	Abs page, ACM DL record and repo record fetched. Lane 6 owns caching; kept here for reporting methodology only.
SGLang	SGLang: Efficient Execution of Structured Language Model Programs	Zheng, Yin, Xie, Sun, Huang, Yu, Cao, Kozyrakis, Stoica, Gonzalez, Barrett, Sheng	2023	NeurIPS 2024	2312.07104	https://github.com/sgl-project/sglang	35900	2026-09-13	Apache-2.0	yes	Frontend plus runtime with RadixAttention cross-call KV reuse and compressed-FSM structured decoding; up to 6.4x throughput.	4	2	admit	Abs page, NeurIPS records and repo record fetched.
Sarathi-Serve	Taming Throughput-Latency Tradeoff in LLM Inference with Sarathi-Serve	Agrawal, Kedia, Panwar, Mohan, Kwatra, Gulavani, Tumanov, Ramjee	2024	OSDI 2024	2403.02310					yes	Chunked-prefills plus stall-free scheduling; capacity gains to 5.6x vs vLLM under tail-latency SLOs; TTFT/TBT reporting template.	4	2	admit	Abs page and USENIX OSDI record opened. Code URL owner not opened so left blank.
DAPO	unknown	unknown											0	abstain	ID recalled from memory and never fetched; excluded per primary-source rule.
R1-Searcher++ (Smart-Searcher)	R1-Searcher++: Incentivizing the Dynamic Knowledge Acquisition of LLMs via Reinforcement Learning	Song et al.	2025		2505.17005 (seen in excerpts only)						Incremental follow-up adding SFT cold start and internal-knowledge rewards.		0	abstain	Abs page never opened; seen only in search excerpts.
MemoryBench	MemoryBench: A Benchmark for Memory and Continual Learning in LLM Systems	unknown	2025		2510.17281 (seen in excerpts only)						LLMsys continual-learning benchmark with user-feedback logs; distinct from MemBench.		0	abstain	Abs page never opened; seen only in search excerpts. Name collision with MemBench noted.
MemoryAgentBench	Evaluating Memory in LLM Agents via Incremental Multi-Turn Interactions	Hu, Wang, McAuley	2025		2507.05257 (seen in excerpts only)						Four-competency memory-agent benchmark (retrieval, test-time learning, long-range, forgetting).		0	abstain	Abs page never opened; seen only in search excerpts.
ReSearch	ReSearch: Learning to Reason with Search for LLMs via Reinforcement Learning	Chen et al.	2025	NeurIPS 2025	unknown						GRPO-from-scratch reasoning-with-search without supervised reasoning data.		0	abstain	No arXiv ID fetched; seen only in excerpts and a NeurIPS PDF reference.
SWE-bench	unknown				unknown						Repo-level issue-solving eval with no harness-reward angle; covered indirectly through CodeRAG-Bench which includes SWE-bench-Lite.		0	abstain	No ID fetched; screened as out of lane scope.
API-Bench (Gorilla)	APIBench component of Gorilla	Patil et al.	2023		part of 2305.15334	https://github.com/ShishirPatil/gorilla					HF/TorchHub/TensorHub API-call accuracy eval with retriever ablations.		0	abstain	Screened via Gorilla paper; no standalone record opened. Covered by admitted Gorilla row.
API-Bank	unknown												0	abstain	Seen only inside ToolSandbox Table 1 comparison; primary page never opened.
ToolEval	unknown												0	abstain	Seen only inside ToolSandbox Table 1 comparison; primary page never opened.
ToolTalk	unknown												0	abstain	Seen only inside ToolSandbox Table 1 comparison; primary page never opened.
HammerBench	HammerBench: Fine-Grained Function-Calling Evaluation in Real Mobile Device Scenarios	unknown	2024		2412.16516 (seen in excerpts only)						Multi-turn function-calling eval for mobile scenarios.		0	abstain	Abs page never opened; seen only in search excerpts.
Mem0	Mem0: Building production-ready AI agents with scalable long-term memory	unknown	2025		2504.19413 (seen in excerpts only)						Modular memory system; strongest baseline beaten by Memory-R1.		0	abstain	Lane 2 territory; seen only as a baseline inside Memory-R1 excerpts.
WebAgent-R1	Training Web Agents via End-to-End Multi-Turn Reinforcement Learning	unknown	2025		2505.16421 (seen in excerpts only)						Multi-turn web-agent RL cited by Memory-R1.		0	abstain	Abs page never opened.
RAG-R1	RAG-R1: Incentivizing the Search and Reasoning Capabilities of LLMs Through Multi-Query Parallelism	Tan et al.	2026	AAAI 2026	unknown						Multi-query parallelism for lower retrieval latency.		0	abstain	Seen only in excerpts; no ID fetched.
LoCoMo-Plus	LoCoMo-Plus: Beyond-Factual Cognitive Memory Evaluation Framework for LLM Agents	Li et al.	2026	ACL 2026	unknown						Cue-trigger semantic-disconnect extension of LoCoMo.		0	abstain	Seen only in excerpts; no ID fetched.
SARATHI	SARATHI: Efficient LLM Inference by Piggybacking Decodes with Chunked Prefills	Agrawal et al.	2023		2308.16369 (seen in excerpts only)						Predecessor introducing chunked-prefills and decode-maximal batching.		0	abstain	Abs page never opened; superseded by admitted Sarathi-Serve.
vAttention	vAttention: Dynamic Memory Management for Serving LLMs without PagedAttention	unknown	2024		2405.04437 (seen in excerpts only)						OS-backed alternative to PagedAttention with up to 1.99x decode gains.		0	abstain	Abs page never opened; seen only in excerpts.
Gorilla OpenFunctions-v2	OpenFunctions v2 (6.91B function-calling model)	Berkeley Gorilla team	2024		unknown	https://huggingface.co/gorilla-llm/gorilla-openfunctions-v2					Drop-in function-calling model backing BFCL relevance/SQL splits.		0	abstain	Model page never opened; seen only in BFCL blog excerpts.
LongMemEval-V2	LongMemEval-V2	unknown			unknown	https://github.com/xiaowu0162/LongMemEval-V2	158	2026-08-09	Apache-2.0		Follow-up LongMemEval repo found during repo verification.		0	abstain	Paper/record never opened; found via GitHub search only.
