name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
DeepRetrieval	DeepRetrieval: Hacking Real Search Engines and Retrievers with Large Language Models via Reinforcement Learning	Jiang, Pengcheng; Lin, Jiacheng; Cao, Lang; Tian, Runchu; Kang, SeongKu; Wang, Zifeng; Sun, Jimeng; Han, Jiawei	2025	COLM 2025	2503.00223	https://github.com/pat-jj/DeepRetrieval	719	2025-10-12	MIT	yes (HF org DeepRetrieval: 3B retrieval/SQL checkpoints + community GGUF)	RLVR on retrieval metrics (recall, NDCG, SQL execution accuracy) trains Qwen2.5-3B query/SQL rewriting that beats GPT-4o and Claude-3.5 on those tasks.	2	3	admit	Verified at arXiv abs + PDF + repo + HF Hub + COLM 2025 acceptance; strongest direct support for the small-beats-frontier hypothesis, including text-to-SQL.
STaR	STaR: Bootstrapping Reasoning With Reasoning	Zelikman, Eric; Wu, Yuhuai; Mu, Jesse; Goodman, Noah D.	2022	arXiv preprint	2203.14465	--	unknown	unknown	unknown	no (no official code or weights released)	GPT-J (6B) bootstraps rationales by generating, filtering on correct answers, and retraining iteratively, with rationalization for failures.	2	2	admit	Verified at arXiv abs + PDF full text; the bootstrapping loop MelodyScribe would reuse for training its filing/skill-writing policy; nothing released.
RECOMP	RECOMP: Improving Retrieval-Augmented LMs with Compression and Selective Augmentation	Xu, Fangyuan; Shi, Weijia; Choi, Eunsol	2023	ICLR 2024	2310.04408	https://github.com/carriex/recomp	149	2026-01-06	MIT	code only (checkpoints not confirmed)	110M extractive + 775M abstractive compressors trained with end-task signal; emit empty string when retrieval is useless (selective augmentation) down to ~6% tokens.	2	3	admit	Verified at arXiv abs + PDF + repo + ICLR proceedings entry; empty-string selective augmentation is a directly reusable retrieve-decision head.
FilCo	FilCo: Learning to Filter Context for Retrieval-Augmented Generation	Wang, Zhiruo; Araki, Jun; Jiang, Zhengbao; Parvez, Md Rizwan; Neubig, Graham	2023	arXiv preprint	2311.08377	https://github.com/zorazrw/filco	199	2024-04-06	CC-BY-SA-4.0	code only (checkpoints not confirmed)	Flan-T5-XL (3B) filter + LLaMA-2-7B (LoRA) trained on silver sentence-level labels (StrInc/lexical/CXMI); cuts prompts 44-64%.	2	3	admit	Verified at arXiv abs + PDF full text (exact sizes: 3B filter, 7B LoRA) + repo; sentence-level filtering recipe fits the Score-section filing step.
RankRAG	RankRAG: Unifying Context Ranking with Retrieval-Augmented Generation in LLMs	Yu, Yue; Ping, Wei; Liu, Zihan; Wang, Boxin; You, Jiaxuan; Zhang, Chao; Shoeybi, Mohammad; Catanzaro, Bryan	2024	NeurIPS 2024	2407.02485	--	unknown	unknown	unknown	no (no code or weights released)	Single Llama3-8B SFT blend for both context ranking (True/False + index selection) and answer generation; beats 10x-data rankers and GPT-4 on 9 RAG benchmarks.	2	3	admit	Verified at arXiv abs + PDF + NeurIPS proceedings entry; no code/weights released, and 8B training cost 32xA100x10h, so it is recipe + data-blend recipe only.
Adaptive-RAG	Adaptive-RAG: Learning to Adapt Retrieval-Augmented Large Language Models through Question Complexity	Jeong, Soyeong; Baek, Jinheon; Cho, Sukmin; Hwang, Sung Ju; Park, Jong	2024	NAACL 2024	2403.14403	https://github.com/starsuzi/Adaptive-RAG	410	2024-05-02	Apache-2.0	code only (checkpoints not confirmed)	T5-large (770M) classifier trained on auto-collected silver labels routes each query to no-retrieval / single-step / multi-step.	2	3	admit	Verified at arXiv abs + PDF + repo + NAACL anthology entry; the cheapest proven retrieve-decision artefact in the lane (sub-1B router).
CRAG	CRAG: Corrective Retrieval Augmented Generation	Yan, Shi-Qi; Gu, Jia-Chen; Zhu, Yun; Ling, Zhen-Hua	2024	arXiv preprint	2401.15884	https://github.com/HuskyInSalt/CRAG	470	2024-10-08	not specified	code only (checkpoints not confirmed)	Fine-tuned T5-large (770M) retrieval evaluator scores query-doc pairs into Correct/Incorrect/Ambiguous actions triggering refine, web-search fallback, or both.	2	3	admit	Verified at arXiv abs + PDF + repo; evaluator-plus-actions pattern maps directly onto MelodyScribe capability 2 (file vs delegate vs re-retrieve).
RAG-Gym	RAG-Gym: Systematic Optimization of Language Agents for Retrieval-Augmented Generation (arXiv title: Supervising the search process produces reliable and generalizable information-seeking agents)	Xiong, Guangzhi; Jin, Qiao; Wang, Xiao; Fang, Yin; Liu, Haolin; Yang, Yifan; Chen, Fangyuan; Song, Zhixing; Wang, Dengyu; Zhang, Minjia; Lu, Zhiyong; Zhang, Aidong	2025	arXiv preprint	2502.13957	https://github.com/RAG-Gym/RAG-Gym	127	2026-07-14	NOASSERTION	yes (HF org RAG-Gym: process-reward models, SFT and DPO actors)	Systematic SFT/DPO/PPO + process-critic tuning of Llama-3.1-8B search agents; DPO with process supervision beats outcome-RL (Search-R1, R1-Searcher) especially out-of-domain.	2	3	admit	Verified at arXiv abs + PDF + repo + HF Hub; the key caution in the lane: outcome-only RL overfits, process supervision generalizes.
ReST	Reinforced Self-Training (ReST) for Language Modeling	Gulcehre, Caglar; Paine, Tom Le; Srinivasan, Srivatsan; Konyushkova, Ksenia; Weerts, Lotte; Sharma, Abhishek; Siddhant, Aditya; Ahern, Alex; Wang, Miaosen; Gu, Chenjie; Macherey, Wolfgang; Doucet, Arnaud; Firat, Orhan; de Freitas, Nando	2023	arXiv preprint	2308.08998	--	unknown	unknown	unknown	no	Offline Grow/Improve loop for MT alignment; the named ReST-style recipe family.	2	1	abstain	Verified at primary source, but off-lane: machine-translation alignment with no store/update/delete/retrieve decision and no released artefact.
Search-o1	Search-o1: Agentic Search-Enhanced Large Reasoning Models	Li, Xiaoxi; Dong, Guanting; Jin, Jiajie; Zhang, Yuyao; Zhou, Yujia; Zhu, Yutao; Zhang, Peitian; Dou, Zhicheng	2025	arXiv preprint	2501.05366	https://github.com/RUC-NLPIR/Search-o1	1244	2025-11-17	MIT	n/a (inference framework, nothing trained)	Agentic search + Reason-in-Documents refinement loop over frozen 32B reasoning models; no weight training.	2	1	abstain	Verified at primary sources, but off-lane: inference-only framework on a 32B backbone, no 1-8B model is trained to decide anything.
DSPy	DSPy: Compiling Declarative Language Model Calls into Self-Improving Pipelines	Khattab, Omar; Singhvi, Arnav; Maheshwari, Paridhi; Zhang, Zhiyuan; Santhanam, Keshav; Vardhamanan, Sri; et al.	2023	arXiv preprint	2310.03714	not verified this session	unknown	unknown	unknown	n/a (optimizes prompts, not weights)	Optimizes multi-stage retrieve/generate programs (prompting, few-shots, routing) without gradient updates.	2	1	abstain	Verified at arXiv abs only for title/authors; abstained as off-lane (no weight training) and repo/artefact facts not verified this session.
ActiveRAG	Active Retrieval Augmented Generation	Jiang, Zhengbao; Xu, Frank F.; Gao, Luyu; Sun, Zhiqing; Liu, Qian; Dwivedi-Yu, Jane; Yang, Yiming; Callan, Jamie; Neubig, Graham	2023	arXiv preprint	2305.06983	--	unknown	unknown	unknown	n/a (prompting only, nothing trained)	FLAN-T5 prompted to interleave retrieval with reasoning; no model is trained.	2	1	abstain	Verified at arXiv abs for title/authors; abstained as off-lane (prompting-only, predates and motivates the trained successors above).
