name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
WebXSkill	WebXSkill: Skill Learning for Autonomous Web Agents	Zhaoyang Wang et al.	2026	arXiv preprint	2604.13318					paper	Executable+guiding skills organized in an explicit skill graph (page nodes, ~4.2 skills/node); 3.8 ops/skill vs SkillWeaver 1.6; usage rate 70.8% vs 37.7%; adaptive execution-vs-guidance modes.	4	3	admit	Abs page + PDF (%PDF) + full-text excerpts opened. Only explicit skill-graph schema found: page-node organization cutting retrieval noise is directly portable to Folio indexing.
KT-Survey	Knowledge Tracing: A Survey	Ghodai Abdelrahman et al.	2022	ACM Comput. Surv.	2201.06953					paper	Systematic review incl. graph-based KT: KC nodes with dependency edges, statistics-built vs end-to-end-learned graphs, forgetting-aware and attentive variants; student may be any agent incl. artificial.	4	2	admit	ACM DL page + abs page + PDF (%PDF) opened. Source for skill-node/dependency-edge schema and forgetting-aware tracing; frames KT as applicable to machine learners.
LongMemEval-V2	LongMemEval-V2: Evaluating Long-Term Agent Memory Toward Experienced Colleagues	Di Wu et al.	2026	arXiv preprint	2605.12493					paper	451 questions over up to 500 trajectories testing static recall, dynamic tracking, workflow knowledge, environment gotchas, premise awareness; AgentRunbook-C (code-gathered evidence) 72.5% vs RAG 48.5%.	4	2	admit	Abs page (abstract numbers recorded) + PDF (%PDF) opened. Workflow-knowledge and gotchas splits are the closest public eval of procedural/experiential memory; runbook notes prefigure Folios.
wrong-id-2310.10495	Metric Ensembles For Hallucination Detection (NOT ExpeL)		2023		2310.10495								0	abstain	Abs page opened: recalled ExpeL id resolves to an unrelated hallucination-detection paper. Guard row against id confusion; true ExpeL is 2308.10144.
wrong-id-2405.15283	Optical study of charge dynamics in topological insulators (NOT Agent Workflow Memory)		2025		2405.15283								0	abstain	Abs page opened: recalled AWM id resolves to a condensed-matter physics paper. Guard row; true AWM is 2409.07429.
near-miss-2007.12375	Impact of Medical Data Imprecision on Learning Results (NOT attentive KT)		2020		2007.12375								0	abstain	Abs page opened: assumed AKT id resolves to an unrelated medical-data paper. AKT (Ghosh et al., KDD 2020) has no verified arXiv id; guard row.
MemoryAgentBench	Evaluating Memory in LLM Agents via Incremental Multi-Turn Interactions	Yuanzhe Hu et al.	2025	arXiv preprint	2507.05257					paper	Benchmark of memory agents on retrieval, test-time learning, long-range understanding, selective forgetting.		1	abstain	Abstract verified via search excerpt from abs page; paper not opened. Eval benchmark = lane-10 territory; test-time-learning split is the only learning-graph overlap.
A2Flow	Automating Agentic Workflow Generation via Self-Adaptive Abstraction Operators	Mingming Zhao et al.	2025	arXiv preprint (AAAI-2026 per abs)									1	abstain	Title/abstract verified via search excerpt from abs page; paper not opened. Follow-up to admitted AFlow (operator-memory mechanism); recommend promotion next round.
Chronos	The Chronos Vulnerability: A Taxonomy of Temporal Persistence and Memory-Based Deception	Om Narayan et al.	2026	arXiv preprint	2607.19433					paper			1	abstain	Covered and admitted by lane 2 with full-text verification; not re-downloaded here to avoid double-counting. Cited in findings for MINJA/sleeper taxonomy.
GIKT	GIKT: A Graph-based Interaction Model for Knowledge Tracing	Yang Yang et al.	2020	arXiv preprint	2009.05991					paper	GCN over question-skill correlations with embedding propagation; SOTA AUC on three datasets at publication.	4	1	abstain	Abstract verified via search excerpt from abs page; paper not opened. Graph-KT instance; coverage carried by admitted KT-Survey + DKT.
KT-Survey-2021	A Survey of Knowledge Tracing: Models, Variants, and Applications	Shuanghong Shen et al.	2021	arXiv preprint	2105.15106					paper	Second KT survey with EduData/EduKTM libraries.	4	1	abstain	Abstract verified via search excerpt; paper not opened. Prefer admitted ACM survey (2201.06953); libraries noted as tooling follow-up.
ASI-WALT	Agent Skill Induction / WALT (skill methods cited by WebXSkill)		2026										0	abstain	Known only via WebXSkill Table-1 citations (Wang et al. 2025b; Prabhu et al. 2026); no arXiv id verified, pages not opened. Follow-up candidates.
