name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
Hindsight-Memory-PRM	Hindsight Memory-PRM: Supervising Memory Management with Auditable Hindsight Credit	Haoxuan Jia, Yang Liu, Yingguang Yang, Yancheng Chen, Chongyang Zhang, Hao Zheng, Qian Li, Yulin Huang, Jianshen Zhang, Yongzhi Qi, Shang Luo, Kefu Xu, Hao Peng, Junyu Lu, Du Cheng, Philip S. Yu, Bin Chong	2026	preprint	2608.29605	unverified (no GitHub link on abs page)	unverified	unverified	unverified	paper	Intervention-calibrated credit for memory ops from retrieval/citation audit trails.	5	2	admit	Abs page verified; intervention-calibrated memory-utility credit; 8B local policy beats API teacher on LoCoMo/LongMemEval. PDF downloaded.
Anthropic-streaming	Streaming messages; Fine-grained tool streaming; Context editing; Prompt caching (vendor docs)	Anthropic	2026	n/a (official docs)	n/a	n/a	n/a	n/a	n/a	live API	SSE text+tool deltas, eager unvalidated streaming, server-side context edits, prefix caching.	5	3	admit	Docs pages fetched verbatim: SSE event flow, eager_input_streaming, server-side context_management edits, cache_control semantics.
OpenAI-Responses	Streaming API responses; Function calling incl. streaming (vendor docs)	OpenAI	2026	n/a (official docs)	n/a	n/a	n/a	n/a	n/a	live API	Semantic SSE events with streaming function-call argument deltas and client-executed loop.	5	3	admit	Docs pages fetched verbatim: semantic SSE events, function_call_arguments.delta flow, multi-step tool loop.
OpenAI-Realtime	Realtime conversations incl. interruption/truncation and out-of-band responses (vendor docs)	OpenAI	2026	n/a (official docs)	n/a	n/a	n/a	n/a	n/a	live API	Stateful session with truncation, anytime instruction updates, and out-of-band responses.	5	3	admit	Docs page fetched verbatim: stateful session, conversation.item.truncate, conversation:none OOB responses, session.update anytime.
Gemini-Interactions	Text generation (streaming); Function calling; Context caching (vendor docs)	Google	2026	n/a (official docs)	n/a	n/a	n/a	n/a	n/a	live API	Streaming interactions with client-executed tools, server-side state, implicit caching.	5	3	admit	Docs fetched via curl+extract: stream=true step.delta events, client-executed function loop, previous_interaction_id server-side state, implicit caching minima.
MCP-Sampling	Sampling (client capability sampling/createMessage) (protocol spec)	Model Context Protocol	2025	n/a (specification 2025-06-18, client/sampling.mdx)	n/a	https://github.com/modelcontextprotocol/modelcontextprotocol (spec repo)	n/a	n/a	n/a	live spec	Server-requested, client-controlled single-shot completions with human-in-loop.	5	3	admit	Spec file fetched verbatim via raw GitHub: server requests sampling, client controls model, human-in-loop SHOULD, no streaming.
Memori	Memori: agent-native memory infrastructure (repo + README)	MemoriLabs	2026	n/a (repo)	n/a	https://github.com/MemoriLabs/Memori	16694	2026-09-03	Apache-2.0 (LICENSE file)	SDKs (pip/npm), cloud + self-host	LLM/datastore/framework-agnostic memory infra built from agent execution+conversation.	5	2	admit	Repo page, README, LICENSE fetched: LLM/datastore/framework-agnostic memory from agent execution and conversation. Stars via GitHub API before rate limit.
Letta	Letta: platform for stateful agents (repo; f.k.a. MemGPT)	Letta	2026	n/a (repo)	n/a	https://github.com/letta-ai/letta	24700	unverified	Apache-2.0	repo + docs.letta.com + SDKs	Stateful-agent platform (ex-MemGPT) with learning memory; 24.7k stars.	5	2	admit	Repo page fetched: 24.7k stars, 2.6k forks, stateful agents with learning memory; active source in letta-ai/letta-code.
Proxy-Tuning-as-named	(unable to isolate a paper by this name)	—	—	—	—	—	—	—	—	—	No paper by this name found; use Emulated Fine-Tuning instead.	5	0	abstain	arXiv quoted searches for proxy tuning / tuning by proxy did not surface a matching LM paper; admitted Emulated Fine-Tuning (2310.12962) as the verified proxy-arithmetic referent instead.
Streaming-guardrail-sidecar	(no verified primary source)	—	—	—	—	—	—	—	—	—	No primary source for streaming validator semantics found.	5	0	abstain	NVIDIA NeMo Guardrails streaming docs URLs 404; README mentions streaming only as telemetry flag; guardrails-ai README has no streaming claim. Llama Guard admitted without any streaming claim.
Self-RAG-repo	Self-RAG code repository	—	—	—	2310.11511	guessed owners 404 (selfrag/selfrag); HF org selfrag exists	—	—	—	—	Code URL unverified; weights exist under HF selfrag org.	5	0	abstain	No GitHub link on the abs page; guessed owner repo 404; HF confirms selfrag org with selfrag_llama2_7b weights. URL left unverified rather than guessed.
Search-R1-repo-guess	Search-R1 code repository (initial guess)	—	—	—	2503.09516	BowenJin/Search-R1 (guessed)	—	—	—	—	Recalled owner wrong; true URL extracted from abs hrefs.	5	0	abstain	Guessed owner 404; true URL PeterGriffinJin/Search-R1 extracted from abs-page hrefs and admitted above. Lesson: never trust recalled owners.
Sleep-Time-repo	Sleep-time compute code URL	—	—	—	2504.13171	(link present on abs page, href not extracted)	—	—	—	code+data per abs	Release confirmed on abs page; href not extracted before rate limit.	5	0	abstain	Abs text confirms release but the href was not extracted before GitHub API rate limit; left unverified.
MemGPT-repo	MemGPT code URL	—	—	—	2310.08560	(link present on abs page, href not extracted; lineage at letta-ai/letta)	—	—	—	code+data per abs	Release confirmed on abs page; Letta admitted as living continuation.	5	0	abstain	Same as above; Letta repo admitted as the living continuation.
Wrong-ID-2309.10072	(recalled DRAGIN id, actually warp-drive physics)	Barak Shoshany, Ben Snodgrass	2023	Class. Quantum Grav.	2309.10072	—	—	—	—	paper (unrelated)	Recalled DRAGIN id is an unrelated warp-drive paper.	refutes	0	abstain	Memory-suggested DRAGIN id verified as unrelated GR paper; true DRAGIN id found via arXiv search UI (2403.10081). Recorded as verification hygiene.
Wrong-ID-2401.08711	(recalled Co-LLM id, actually AI-metaphor education)	Anuj Gupta et al.	2024	cs.HC preprint	2401.08711	—	—	—	—	paper (unrelated)	Recalled Co-LLM id is an unrelated AI-metaphor paper.	refutes	0	abstain	Memory-suggested Co-LLM id verified as unrelated; true referent found via quoted arXiv search (2403.03870, repo clinicalml/co-llm).
Wrong-ID-2307.09228	(recalled proxy-tuning id, actually tau-decay physics)	M.K. Volkov et al.	2023	hep-ph preprint	2307.09228	—	—	—	—	paper (unrelated)	Recalled proxy-tuning id is unrelated tau-decay physics.	refutes	0	abstain	Memory-suggested id verified as unrelated particle-physics paper; do not cite near proxy tuning.
Wrong-ID-2312.12286	(recalled proxy-tuning id, actually inflation cosmology)	F. B. M. dos Santos et al.	2023	astro-ph.CO preprint	2312.12286	—	—	—	—	paper (unrelated)	Recalled proxy-tuning id is unrelated inflation cosmology.	refutes	0	abstain	Memory-suggested id verified as unrelated cosmology paper; do not cite near proxy tuning.
