name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
Lost-in-the-Middle	Lost in the Middle: How Language Models Use Long Contexts	Nelson F. Liu; Kevin Lin; John Hewitt; Ashwin Paranjape; Michele Bevilacqua; Fabio Petroni; Percy Liang	2024	TACL 2024	2307.03172	https://github.com/nelson-liu/lost-in-the-middle-code	unknown	unknown	unknown	code+data released per paper	U-shaped position bias; reader QA saturates by ~20 docs; recommends reranking and truncation.	6	3	admit	Verified at arXiv abs page and TACL/ACL Anthology pages; repo URL from paper text, star/push/license not verified via API (rate-limited) so recorded as unknown.
Voyager	Voyager: An Open-Ended Embodied Agent with Large Language Models	Guanzhi Wang; Yuqi Xie; Yunfan Jiang; Ajay Mandlekar; Chaowei Xiao; Yuke Zhu; Linxi Fan; Anima Anandkumar	2023	preprint	2305.16291	https://github.com/MineDojo/Voyager	7193	2024-04-03	MIT	code released	Ever-growing library of model-written code skills indexed by description embedding with iterative self-verification.	6	2	admit	Verified at arXiv abs page, project page, and GitHub API; precedent for Folio-style model-written reusable procedures, though unvalidated for retrieval payloads.
MemGPT	MemGPT: Towards LLMs as Operating Systems	Charles Packer; Sarah Wooders; Kevin Lin; Vivian Fang; Shishir G. Patil; Ion Stoica; Joseph E. Gonzalez	2023	preprint	2310.08560	https://github.com/letta-ai/letta (successor of cpacker/MemGPT)	24714	2026-09-10	Apache-2.0	code released (repo continued as Letta)	OS-style virtual context management: hierarchical memory with function-call paging and heartbeat chaining.	6	2	admit	Verified at arXiv abs page and GitHub API (successor repo); architectural precedent for self-directed payload management, not a trained composer.
RAPTOR	RAPTOR: Recursive Abstractive Processing for Tree-Organized Retrieval	Parth Sarthi; Salman Abdullah; Aditi Tuli; Shubh Khanna; Anna Goldie; Christopher D. Manning	2024	ICLR 2024	2401.18059	https://github.com/parthsarthi03/raptor	1755	2024-09-03	MIT	code released	Recursive embed-cluster-summarize tree; collapsed-tree retrieval mixes abstraction levels; QuALITY +20pp with GPT-4.	6	3	admit	Verified at arXiv abs page, ICLR proceedings page, and GitHub API; multi-granularity payload assembly directly applicable to sectioned-document payloads.
Self-RAG	Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection	Akari Asai; Zeqiu Wu; Yizhong Wang; Avirup Sil; Hannaneh Hajishirzi	2024	ICLR 2024	2310.11511	https://github.com/AkariAsai/self-rag	2424	2024-05-25	MIT	7B/13B generator and critic models released	Reflection tokens for on-demand retrieval and self-critique distilled offline from GPT-4; 7B beats ChatGPT on ODQA/reasoning.	6	3	admit	Verified at arXiv abs page, ICLR proceedings page, project page, repo, and GitHub API; validator-signal training and token-level control are the closest match to Proof-gated op emission.
QMSum	QMSum: A New Benchmark for Query-based Multi-domain Meeting Summarization	Ming Zhong; Da Yin; Tao Yu; Ahmad Zaidi; Mutethia Mutuma; Rahul Jha; Ahmed Hassan Awadallah; Asli Celikyilmaz; Yang Liu; Xipeng Qiu; Dragomir Radev	2021	NAACL 2021	2104.05938	https://github.com/Yale-LILY/QMSum	155	2023-08-29	MIT	dataset released	1808 query-summary pairs over 232 meetings in 3 domains; locate-then-summarize baseline; cross-domain generalization fails.	6	2	admit	Verified at arXiv abs page, repo README, and GitHub API; query-focused summarization eval precedent, but meeting domain and no consumer-quality linkage.
GSM-IC	Large Language Models Can Be Easily Distracted by Irrelevant Context	Freda Shi; Xinyun Chen; Kanishka Misra; Nathan Scales; David Dohan; Ed H. Chi; Nathanael Scharli; Denny Zhou	2023	ICML 2023	2302.00093			none confirmed	Measures consumer accuracy collapse under irrelevant context; self-consistency and distractor-aware exemplars mitigate.	6	2	admit	Verified at arXiv abs page and PMLR proceedings page; consumer-quality-vs-payload-noise evidence, though on math reasoning rather than retrieval payloads.
Robust-RALM	Making Retrieval-Augmented Language Models Robust to Irrelevant Context	Ori Yoran; Tomer Wolfson; Ori Ram; Jonathan Berant	2023	preprint	2310.01558			none confirmed	Characterizes when retrieval hurts QA; NLI back-off baseline; 1000-example mixed relevant/irrelevant fine-tune yields robustness.	6	3	admit	Verified at arXiv abs and html pages; authors per arXiv listing; mixed-context fine-tuning recipe transfers directly to MelodyScribe dataset design. Repo not confirmed from fetched pages.
ARES	ARES: An Automated Evaluation Framework for Retrieval-Augmented Generation Systems	Jon Saad-Falcon; Omar Khattab; Christopher Potts; Matei Zaharia	2024	NAACL 2024	2311.09476	https://github.com/stanford-futuredata/ARES	713	2025-03-28	Apache-2.0	code+synthetic datasets released	Synthetic-QA fine-tuned judges for context relevance, answer faithfulness, answer relevance with PPI confidence intervals; beats RAGAS.	6	3	admit	Verified at arXiv abs page, ACL Anthology page, and fetched repo page (stars/license/push from repo page; GitHub API rate-limited at check time).
Generative-Agents	Generative Agents: Interactive Simulacra of Human Behavior	Joon Sung Park; Joseph C. O'Brien; Carrie J. Cai; Meredith Ringel Morris; Percy Liang; Michael S. Bernstein	2023	UIST 2023	2304.03442	https://github.com/joonspk-research/generative_agents	22094	2024-08-05	Apache-2.0	code released	Memory stream with relevance-recency-importance retrieval plus reflection synthesis; ablations and failure taxonomy (retrieval failure, confabulation).	6	2	admit	Verified at arXiv abs page, ACM page, and GitHub API; retrieval-scoring and reflection precedent for Folios; no consumer-QA linkage.
RankGPT	Is ChatGPT Good at Search? Investigating Large Language Models as Re-Ranking Agents	Weiwei Sun; Lingyong Yan; Xinyu Ma; Shuaiqiang Wang; Pengjie Ren; Zhumin Chen; Dawei Yin; Zhaochun Ren	2023	EMNLP 2023	2304.09542	https://github.com/sunnweiwei/RankGPT	669	2024-03-10	Apache-2.0	code released	Instructional permutation generation with sliding window; GPT-4 beats supervised rankers; distilled 435M student beats 3B monoT5 on BEIR.	6	3	admit	Verified at arXiv abs page, ACL Anthology page, repo README, and GitHub API; ordering payload by relevance and distilling the ranker into a small model maps directly onto MelodyScribe.
Reflexion	Reflexion: Language Agents with Verbal Reinforcement Learning	Noah Shinn; Federico Cassano; Edward Berman; Ashwin Gopinath; Karthik Narasimhan; Shunyu Yao	2023	NeurIPS 2023	2303.11366	https://github.com/noahshinn/reflexion	3264	2025-01-14	MIT	code+demos+logs released	Actor/Evaluator/Self-Reflection loop storing verbal feedback in a small episodic buffer; 91% HumanEval.	6	2	admit	Verified at arXiv abs page, repo README, and GitHub API; verbal-feedback loop precedent for Proof-feedback-to-Folio iteration, at prompting level only.
