name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
ScrapeGraphAI-100k	ScrapeGraphAI-100k: Dataset for Schema-Constrained LLM Generation	William Brach et al.	2026	arXiv preprint	2602.15189					yes	93695 schema-constrained extraction events, 18k schemas, per-example jsonschema conformance labels	1	2	admit	Primary source opened; grammar-constrained emission at scale is feasible and measurable
MIRIX-repo	MIRIX multi-agent memory system (implementation)		2025			https://github.com/Mirix-AI/MIRIX	3441	2026-09-12	Apache-2.0	yes	Six-store memory system implementation including the Knowledge Vault	1	3	admit	GitHub API verified stars/push/license; implementation companion to the MIRIX paper
mem0-repo	Mem0 memory layer (implementation)		2025			https://github.com/mem0ai/mem0	65238	2026-09-11	Apache-2.0	yes	Production memory-layer implementation with extraction lifecycle	1	2	admit	GitHub API verified stars/push/license
graphiti-repo	Graphiti temporal knowledge-graph engine (implementation)		2025			https://github.com/getzep/graphiti	~30850 (page-embedded)	unknown	Apache-2.0	yes	Temporal KG engine behind Zep with bi-temporal edges	1	3	admit	Repo page fetched; star count from page-embedded JSON (API rate-limited), license from page; treat count as approximate
zep-repo	Zep memory-layer service (implementation)		2025			https://github.com/getzep/zep	4913	2026-09-13	Apache-2.0	yes	Memory-layer service built on Graphiti	2	2	admit	GitHub API verified stars/push/license
sqlcoder-7b-2	SQLCoder-7B-2 text-to-SQL model (weights)		2024			https://huggingface.co/defog/sqlcoder-7b-2	442 likes / 10547 downloads	2024-02-12	CC-BY-SA-4.0	yes	7B open text-to-SQL model family widely used as small SQL emitter	1	2	admit	Hugging Face API verified; small-model SQL emission exists as artefact
prem-1B-SQL	prem-1B-SQL text-to-SQL model (weights)		2024			https://huggingface.co/prem-research/prem-1B-SQL	48 likes / 435 downloads	2024-08-31	Apache-2.0	yes	1B text-to-SQL model; 1B scale can emit SQL with fine-tuning	1	3	admit	Hugging Face API verified; directly counters the brief finding that 1B emits nothing under grammar decoding
2402.14738-mismatch	NOT CodeS: Signals of Detailed Balance Violation in Nonequilibrium Stationary States	R. K. P. Zia	2024	arXiv preprint	2402.14738					yes	Recalled CodeS id resolves to a physics paper	1	0	abstain	Abs page opened: id does not match the expected text-to-SQL paper; CodeS/DIN-SQL not located via search
HyphaeDB	HyphaeDB: A Living Knowledge Topology for Agent-First Memory	Krishna Halaharvi	2026	arXiv preprint	2606.28781					unknown	Gossip-propagated HNSW memory fabric with emergent contradiction detection	1	1	abstain	Abs opened; single-author perspective piece, architectural claims unverified, no artefact traced
SuperLocalMemory-V3	SuperLocalMemory V3: Information-Geometric Foundations for Zero-LLM Enterprise Agent Memory	Varun Pratap Bhardwaj	2026	arXiv preprint	2603.14588					unknown	Fisher-metric retrieval, Riemannian lifecycle, sheaf-model contradiction detection	1	1	abstain	Abs opened; formal proposal with no traced artefact or eval; needs full read before any claim
PEEK	PEEK: Context Map as an Orientation Cache for Long-Context LLM Agents	Zhuohan Gu et al.	2026	arXiv preprint	2605.19932					unknown	Constant-sized orientation cache over recurring corpora	4	1	abstain	Abs opened; orientation caching is tangential to the facts schema question
Schema-Lineage	Schema Lineage Extraction at Scale: Multilingual Pipelines, Composite Evaluation, and Language-Model Benchmarks	Jiaqi Yin et al.	2025	arXiv preprint	2508.07179					yes	Fine-grained schema lineage from ETL scripts with SLiCE metric	1	1	abstain	Abs opened; enterprise ETL lineage, not agent memory
IDP-AutoOpt	IDP AutoOpt: Agent-Driven Optimization of Document Processing Pipeline Configurations	David Kaleko et al.	2026	arXiv preprint	2607.26075					unknown	Closed-loop tuning of document-processing schemas and prompts	1	0	abstain	Abs opened; document-processing config tuning, out of lane scope
When-Memory-Lies	When Memory Lies: An Empirical Study of Spatial Memory Staleness in VLM Agents	Yushi Sun, Yanjie Zhang	2026	arXiv preprint	2608.04574					unknown	Staleness detection under memory-observation conflict in FrozenLake VLMs	1	1	abstain	Abs opened; staleness framing relevant but spatial-VLM modality out of scope; MOSAIC/SodaMem cover the need
SEAL	SEAL: Self-Evolving Agentic Learning for Conversational Question Answering over Knowledge Graphs	Hao Wang et al.	2025	arXiv preprint	2512.04868					unknown	Two-stage semantic parsing with entity-relation linking for KBCQA	1	1	abstain	Abs opened; conversational KBQA accuracy, not write-time memory design
Trusted-KE	Trusted Knowledge Extraction for Operations and Maintenance Intelligence	Kathleen P. Mealey et al.	2025	arXiv preprint	2507.22935					yes	NER plus coreference plus linking plus relation extraction component survey	1	1	abstain	Abs opened; component list only, no memory architecture
sqlmesh-lookup	SQLMesh data-pipeline tool (lookup attempt)					https://github.com/TobikoData/sqlmesh	unverified	unverified	unverified	yes	Data-pipeline ENTkWrite; lookup attempted for typed-schema comparison	1	0	abstain	GitHub API rate-limited before verification; data-pipeline tool tangential to agent fact vault
1808.09602	unverified (title not fetched)		2018	unknown (not opened)	1808.09602					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2405.14831	unverified (title not fetched)		2024	unknown (not opened)	2405.14831					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2503.18596	unverified (title not fetched)		2025	unknown (not opened)	2503.18596					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2503.19988	unverified (title not fetched)		2025	unknown (not opened)	2503.19988					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2505.18122	unverified (title not fetched)		2025	unknown (not opened)	2505.18122					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2506.07423	unverified (title not fetched)		2025	unknown (not opened)	2506.07423					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2506.18951	unverified (title not fetched)		2025	unknown (not opened)	2506.18951					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2507.02529	unverified (title not fetched)		2025	unknown (not opened)	2507.02529					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2507.17896	unverified (title not fetched)		2025	unknown (not opened)	2507.17896					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2507.22478	unverified (title not fetched)		2025	unknown (not opened)	2507.22478					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2508.04623	unverified (title not fetched)		2025	unknown (not opened)	2508.04623					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2509.00581	unverified (title not fetched)		2025	unknown (not opened)	2509.00581					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2509.01055	unverified (title not fetched)		2025	unknown (not opened)	2509.01055					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2509.01308	unverified (title not fetched)		2025	unknown (not opened)	2509.01308					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2509.05899	unverified (title not fetched)		2025	unknown (not opened)	2509.05899					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2509.23338	unverified (title not fetched)		2025	unknown (not opened)	2509.23338					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2510.07642	unverified (title not fetched)		2025	unknown (not opened)	2510.07642					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2510.08958	unverified (title not fetched)		2025	unknown (not opened)	2510.08958					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2510.10661	unverified (title not fetched)		2025	unknown (not opened)	2510.10661					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2510.13853	unverified (title not fetched)		2025	unknown (not opened)	2510.13853					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2510.26495	unverified (title not fetched)		2025	unknown (not opened)	2510.26495					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2511.00805	unverified (title not fetched)		2025	unknown (not opened)	2511.00805					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2511.01008	unverified (title not fetched)		2025	unknown (not opened)	2511.01008					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2511.04153	unverified (title not fetched)		2025	unknown (not opened)	2511.04153					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2511.10192	unverified (title not fetched)		2025	unknown (not opened)	2511.10192					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2511.13590	unverified (title not fetched)		2025	unknown (not opened)	2511.13590					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2511.13907	unverified (title not fetched)		2025	unknown (not opened)	2511.13907					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2512.22250	unverified (title not fetched)		2025	unknown (not opened)	2512.22250					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2601.03785	unverified (title not fetched)		2026	unknown (not opened)	2601.03785					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2601.05451	unverified (title not fetched)		2026	unknown (not opened)	2601.05451					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2601.08778	unverified (title not fetched)		2026	unknown (not opened)	2601.08778					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2601.09876	unverified (title not fetched)		2026	unknown (not opened)	2601.09876					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2601.14518	Business Logic-Driven Text-to-SQL Data Synthesis for Business Intelligence	Jinhui Liu, Ximeng Zhang, Yanbo Ai, Zhou Yu	2026	arXiv preprint	2601.14518					unknown	Evaluating Text-to-SQL agents in private business intelligence (BI) settings is challenging due to the scarcity of realistic, domain-specific data. Wh...	1	1	abstain	Abs page opened during screening; ranked below admit cutoff (tangential to facts-schema question)
2601.17942	unverified (title not fetched)		2026	unknown (not opened)	2601.17942					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2602.05385	unverified (title not fetched)		2026	unknown (not opened)	2602.05385					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2602.11745	unverified (title not fetched)		2026	unknown (not opened)	2602.11745					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2602.12064	unverified (title not fetched)		2026	unknown (not opened)	2602.12064					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2602.13530	unverified (title not fetched)		2026	unknown (not opened)	2602.13530					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2602.16720	unverified (title not fetched)		2026	unknown (not opened)	2602.16720					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2603.04740	unverified (title not fetched)		2026	unknown (not opened)	2603.04740					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2603.05996	unverified (title not fetched)		2026	unknown (not opened)	2603.05996					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2603.13390	unverified (title not fetched)		2026	unknown (not opened)	2603.13390					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2603.20004	unverified (title not fetched)		2026	unknown (not opened)	2603.20004					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2604.04853	unverified (title not fetched)		2026	unknown (not opened)	2604.04853					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2604.07041	unverified (title not fetched)		2026	unknown (not opened)	2604.07041					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2604.13686	unverified (title not fetched)		2026	unknown (not opened)	2604.13686					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2604.16511	unverified (title not fetched)		2026	unknown (not opened)	2604.16511					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2604.19795	unverified (title not fetched)		2026	unknown (not opened)	2604.19795					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2604.21284	unverified (title not fetched)		2026	unknown (not opened)	2604.21284					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2604.23878	unverified (title not fetched)		2026	unknown (not opened)	2604.23878					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2605.02815	unverified (title not fetched)		2026	unknown (not opened)	2605.02815					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2605.03354	unverified (title not fetched)		2026	unknown (not opened)	2605.03354					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2605.03720	unverified (title not fetched)		2026	unknown (not opened)	2605.03720					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2605.04897	unverified (title not fetched)		2026	unknown (not opened)	2605.04897					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2605.07313	unverified (title not fetched)		2026	unknown (not opened)	2605.07313					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2605.09863	unverified (title not fetched)		2026	unknown (not opened)	2605.09863					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2605.27785	unverified (title not fetched)		2026	unknown (not opened)	2605.27785					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2605.28969	unverified (title not fetched)		2026	unknown (not opened)	2605.28969					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2605.29670	unverified (title not fetched)		2026	unknown (not opened)	2605.29670					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2605.30538	unverified (title not fetched)		2026	unknown (not opened)	2605.30538					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.01338	unverified (title not fetched)		2026	unknown (not opened)	2606.01338					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.02109	unverified (title not fetched)		2026	unknown (not opened)	2606.02109					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.03145	unverified (title not fetched)		2026	unknown (not opened)	2606.03145					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.03363	unverified (title not fetched)		2026	unknown (not opened)	2606.03363					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.03463	unverified (title not fetched)		2026	unknown (not opened)	2606.03463					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.05906	unverified (title not fetched)		2026	unknown (not opened)	2606.05906					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.06054	unverified (title not fetched)		2026	unknown (not opened)	2606.06054					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.08018	unverified (title not fetched)		2026	unknown (not opened)	2606.08018					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.08245	unverified (title not fetched)		2026	unknown (not opened)	2606.08245					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.13174	unverified (title not fetched)		2026	unknown (not opened)	2606.13174					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.14201	unverified (title not fetched)		2026	unknown (not opened)	2606.14201					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.15598	unverified (title not fetched)		2026	unknown (not opened)	2606.15598					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.18108	unverified (title not fetched)		2026	unknown (not opened)	2606.18108					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.26511	unverified (title not fetched)		2026	unknown (not opened)	2606.26511					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.28327	unverified (title not fetched)		2026	unknown (not opened)	2606.28327					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.28601	unverified (title not fetched)		2026	unknown (not opened)	2606.28601					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.29733	unverified (title not fetched)		2026	unknown (not opened)	2606.29733					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.30133	unverified (title not fetched)		2026	unknown (not opened)	2606.30133					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2606.30851	unverified (title not fetched)		2026	unknown (not opened)	2606.30851					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2607.03991	unverified (title not fetched)		2026	unknown (not opened)	2607.03991					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2607.05577	unverified (title not fetched)		2026	unknown (not opened)	2607.05577					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2607.06799	unverified (title not fetched)		2026	unknown (not opened)	2607.06799					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2607.13311	unverified (title not fetched)		2026	unknown (not opened)	2607.13311					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2607.19359	unverified (title not fetched)		2026	unknown (not opened)	2607.19359					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2607.20489	unverified (title not fetched)		2026	unknown (not opened)	2607.20489					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2607.22622	unverified (title not fetched)		2026	unknown (not opened)	2607.22622					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2607.22624	unverified (title not fetched)		2026	unknown (not opened)	2607.22624					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2607.23340	unverified (title not fetched)		2026	unknown (not opened)	2607.23340					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2608.00009	unverified (title not fetched)		2026	unknown (not opened)	2608.00009					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2608.00017	unverified (title not fetched)		2026	unknown (not opened)	2608.00017					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2608.00485	unverified (title not fetched)		2026	unknown (not opened)	2608.00485					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2608.00693	unverified (title not fetched)		2026	unknown (not opened)	2608.00693					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2608.05906	unverified (title not fetched)		2026	unknown (not opened)	2608.05906					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2608.07213	unverified (title not fetched)		2026	unknown (not opened)	2608.07213					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2608.07946	unverified (title not fetched)		2026	unknown (not opened)	2608.07946					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2608.09260	unverified (title not fetched)		2026	unknown (not opened)	2608.09260					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
2608.09588	unverified (title not fetched)		2026	unknown (not opened)	2608.09588					unknown	Ranked below cutoff at id/title-screen stage; not opened	1	0	abstain	Not opened; secondary screening only, no claim made
