name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
SPANN	SPANN: Highly-efficient Billion-scale Approximate Nearest Neighbor Search	Chen, Qi; Zhao, Bing; Wang, Haidong; Li, Mingqin; Liu, Chuanjie; Li, Zengzhong; Yang, Mao; Wang, Jingdong	2021	Accepted to NeurIPS 2021 (abs page)	2111.08566	https://github.com/microsoft/SPTAG			MIT (via SPTAG repo)	yes	Memory-disk hybrid inverted index; 2x faster than DiskANN at 90% recall, ~1ms, 32GB	6	3	admit	Abs page + PDF verified; beyond-RAM scaling path with measured DiskANN comparison
ColBERTv2	ColBERTv2: Effective and Efficient Retrieval via Lightweight Late Interaction	Santhanam, Keshav; Khattab, Omar; Saad-Falcon, Jon; Potts, Christopher; Zaharia, Matei	2021	arXiv preprint	2112.01488	-			n/a (paper)	unknown	Residual compression 6-10x + cross-encoder distillation; 40.8% MRR@10; 2-bit keeps 36.2%	6	3	admit	Abs page + PDF verified; compression + denoised supervision for multi-vector store
PLAID	PLAID: An Efficient Engine for Late Interaction Retrieval	Santhanam, Keshav; Khattab, Omar; Potts, Christopher; Zaharia, Matei	2022	arXiv preprint	2205.09707	-			n/a (paper)	unknown	Centroid interaction + pruning engine: 2.5-6.8x GPU / 9.2-45x CPU speedups at 140M passages	6	3	admit	Abs page + PDF verified; serving engine making late interaction CPU-viable
MRL	Matryoshka Representation Learning	Kusupati, Aditya; Bhatt, Gantavya; Rege, Aniket; Wallingford, Matthew; Sinha, Aditya; Ramanujan, Vivek; Howard-Snyder, William; Chen, Kaifeng; Kakade, Sham; Jain, Prateek; Farhadi, Ali	2022	arXiv preprint	2205.13147	-			n/a (paper)	yes	Nested coarse-to-fine dims; 14x smaller at same accuracy; funnel retrieval 14x wall-clock	6	3	admit	Abs page + PDF verified; query-time truncation recipe for Qwen3-Embedding-0.6B dims
RankT5	RankT5: Fine-Tuning T5 for Text Ranking with Ranking Losses	Zhuang, Honglei; Qin, Zhen; Jagerman, Rolf; Hui, Kai; Ma, Ji; Lu, Jing; Ni, Jianmo; Wang, Xuanhui; Bendersky, Michael	2022	arXiv preprint	2210.10634	-			n/a (paper)	unknown	Listwise losses beat monoT5 by +1.8% MRR@10 (MARCO) / +2.8% (NQ), better zero-shot	6	2	admit	Abs page + PDF verified; ranking-loss reranker training, encoder-only variant cheaper
XTR	Rethinking the Role of Token Retrieval in Multi-Vector Retrieval (XTR)	Lee, Jinhyuk; Dai, Zhuyun; Duddu, Sai Meher Karthik; Lei, Tao; Naim, Iftekhar; Chang, Ming-Wei; Zhao, Vincent Y.	2023	arXiv preprint	2304.01982	-			n/a (paper)	unknown	Retrieve-top-tokens objective; +2.8 nDCG@10 on BEIR; scoring stage 4000x fewer FLOPs	6	3	admit	Abs page + PDF verified; cheapest multi-vector scoring, best zero-shot in lane
BGE-M3	M3-Embedding: Multi-Linguality, Multi-Functionality, Multi-Granularity Text Embeddings	Chen, Jianlv; Xiao, Shitao; Zhang, Peitian; Luo, Kun; Lian, Defu; Liu, Zheng	2024	arXiv preprint	2402.03216	-			n/a (paper)	unknown	One model for dense+sparse+multi-vector with self-distillation; 8192 tokens; MLDR 61.7	6	3	admit	Abs page + PDF verified; hybrid-fusion-in-one-model + 8k context evidence
RAPTOR	RAPTOR: Recursive Abstractive Processing for Tree-Organized Retrieval	Sarthi, Parth; Abdullah, Salman; Tuli, Aditi; Khanna, Shubh; Goldie, Anna; Manning, Christopher D.	2024	ICLR 2024 (stated in PDF)	2401.18059	-			n/a (paper)	unknown	Cluster-summarize tree over chunks; any retriever on tree beats flat; linear build cost	6	2	admit	Abs page + PDF verified; tree-structured graph+vector fusion at query time
faiss-repo	Faiss vector-search library (Meta)	Johnson, J. et al. (Meta FAIR)	-	-	-	https://github.com/facebookresearch/faiss	40893	2026-09-12	MIT	yes	IVF/PQ/HNSW, GPU+CPU indexes; reference implementation of 1702.08734	6	3	admit	GitHub API verified; runnable index backend for one-GPU serving
DiskANN-repo	DiskANN (Microsoft Research)	Jayaram Subramanya, S. et al. (MSR)	-	-	-	https://github.com/microsoft/DiskANN	1924	2026-09-11	MIT	yes	SSD graph index for billion-scale; baseline SPANN beats 2x	6	2	admit	GitHub API verified; disk-index alternative if corpus outgrows RAM
hnswlib-repo	hnswlib (nmslib)	Malkov, Y. et al.	-	-	-	https://github.com/nmslib/hnswlib	5327	2026-09-12	Apache-2.0	yes	Header-only HNSW + Python bindings; smallest-footprint CPU ANN	6	3	admit	GitHub API verified; cheapest in-memory ANN for 20-doc to mid-scale corpora
ann-benchmarks-repo	ann-benchmarks harness	Bernhardsson, E. et al.	-	-	-	https://github.com/erikbern/ann-benchmarks	5732	2026-07-10	MIT	yes	Docker harness behind the 1807.05614 recall-QPS plots	6	2	admit	GitHub API verified; reuse for Spike-010-style index comparisons
USearch-repo	USearch ANN engine	Ashkenazi, A. (Unum Cloud)	-	-	-	https://github.com/unum-cloud/USearch	4300	2026-08-31	Apache-2.0	yes	HNSW-family engine advertising SIMD portability	6	1	admit	GitHub API verified; fallback engine only, no paper
SPLADEv1	SPLADE: Sparse Lexical and Expansion Model for First Stage Ranking	Formal, Thibault et al.	2021	arXiv preprint	2107.05720	-			n/a (paper)	unknown	First SPLADE; superseded by admitted v2	6	1	abstain	Abs page verified; not separately filed - content subsumed by admitted SPLADEv2, recorded for dedupe
RRF-paper	Reciprocal Rank Fusion outperforms Condorcet and individual Rank Learning Methods	Cormack, C.; Clarke, C.; Buettcher, S.	2009	SIGIR 2009 (unverified)	no-arXiv-DOI-only	-			n/a (paper)	unknown	Parameter-free rank fusion for hybrid retrieval	6	1	abstain	Could not verify at primary source (no arXiv PDF per lane rules); do not cite numbers
PQ-2011	Product quantization for nearest neighbor search	Jegou, H.; Douze, M.; Schmid, C.	2011	IEEE TPAMI (unverified)	no-arXiv	-			n/a (paper)	unknown	Foundational PQ/IVFADC compression	6	1	abstain	No arXiv PDF available; covered indirectly via admitted Faiss paper which builds on it
DiskANN-paper	DiskANN: Fast Accurate Billion-point Nearest Neighbor Search on a Single Node	Jayaram Subramanya, S. et al.	2019	NeurIPS 2019 (unverified)	no-arXiv-found	-			n/a (paper)	unknown	SSD graph index SOTA that SPANN compares against	6	1	abstain	No arXiv id found via fetched title search; repo admitted instead
uniCOIL	uniCOIL: Unified and Effective Weighting for Contextualized Inverted Lists	Lin, J.; Ma, X. (?)	-	-	unresolved	-			unknown	unknown	Learned sparse weighting in the COIL family	6	0	abstain	Could not resolve a verified arXiv id from fetched search results; will not cite
Llama2Vec	Llama2Vec: Unsupervised Adaptation of Large Language Models for Dense Retrieval	Liu, Zheng; Li, Chaofan; Xiao, Shitao; Shao, Yingxia	2023	arXiv preprint	2312.15503	-			n/a (paper)	unknown	Unsupervised decoder-to-embedder adaptation	1	1	abstain	Abs page verified; belongs to lanes 2/4 - screened for dedupe only
E5	Text Embeddings by Weakly-Supervised Contrastive Pre-training	Wang, Liang et al.	2022	arXiv preprint	2212.03533	-			n/a (paper)	unknown	Weakly-supervised contrastive pretraining at scale	1	1	abstain	Abs page verified; lane-2 training recipe - screened for dedupe only
Sentence-BERT	Sentence Embeddings using Siamese BERT-Networks	Reimers, N.; Gurevych, I.	2019	arXiv preprint	1908.10084	-			n/a (paper)	unknown	Bi-encoder Siamese baseline	1	1	abstain	Abs page verified; lanes 2/3 prior art - screened for dedupe only
Nomic-Embed	Nomic Embed: Training a Reproducible Long Context Text Embedder	Nussbaum, Z. et al.	2024	arXiv preprint	2402.01613	-			n/a (paper)	unknown	Reproducible long-context embedder	6	1	abstain	Abs page verified; lane-3 small-embedder scope - screened for dedupe only
DocT5Query	Document Expansion by Query Prediction	Nogueira, R. et al.	2019	arXiv preprint	1904.08375	-			n/a (paper)	unknown	Doc expansion via predicted queries	6	1	abstain	Abs page verified; lane-2 synthetic-query scope - screened for dedupe only
jina-v3	jina-embeddings-v3: Multilingual Embeddings With Task LoRA	Sturua, S. et al.	2024	arXiv preprint	2409.10173	-			n/a (paper)	unknown	Task-LoRA multilingual embedder	6	1	abstain	Abs page verified; lane-3 scope - screened for dedupe only
C-Pack	C-Pack: Packed Resources For General Chinese Embeddings	Xiao, S. et al.	2023	arXiv preprint	2309.07597	-			n/a (paper)	unknown	BGE training resources (data, models, benchmark)	1	1	abstain	Abs page verified; lanes 2/3 scope - screened for dedupe only
SPTAG-repo	SPTAG (Microsoft)	Chen, Q. et al. (Microsoft)	-	-	-	https://github.com/microsoft/SPTAG	5016	2026-09-04	MIT	yes	SPANN/BKT/NSSG production ANN library	6	2	abstain	GitHub API verified; covered by admitted SPANN paper (code link) - recorded for dedupe
bge-reranker-card	BAAI/bge-reranker-v2-m3 model card	BAAI	2024	Hugging Face	-	https://huggingface.co/BAAI/bge-reranker-v2-m3	-	-	Apache-2.0	yes	Multilingual 0.3B-class cross-encoder reranker, 18M downloads	6	2	abstain	HF API verified but vendor/model-card page = secondary source only; do not cite as result
