name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
mergekit	mergekit: tools for merging pretrained large language models	arcee-ai contributors	2024	n/a (tool)	n/a	https://github.com/arcee-ai/mergekit	7347	2026-09-12	LGPL-3.0	tool released (conda/pip)	Implementation of SLERP/TIES/DARE/task-arithmetic merges with YAML recipes; the practical route to fuse an embed-tuned LoRA/full model with its generative base.	2	2	admit	Repo stars/push/license verified via GitHub API. No paper; admitted as reusable artefact per brief section 6 item 6.
RetroLLM	RetroLLM: Empowering Large Language Models to Retrieve Fine-grained Evidence within Generation	Xiaoxi Li, Jiajie Jin, Yujia Zhou, Yongkang Wu, Zhonghua Li, Qi Ye, Zhicheng Dou	2024	ACL 2025	2412.11919	https://github.com/sunnynexus/RetroLLM	116	2025-01-23	MIT	code yes / weights unverified	One LLM integrates retrieval and generation in a single process, generating fine-grained evidence from the corpus via constrained decoding; removes the separate retriever.	2	3	admit	Verified at arXiv abs page (title/authors/dates/abstract); repo stars/push/license verified via GitHub API, whose description tags ACL 2025.
MAGNET	MAGNET: Augmenting Generative Decoders with Representation Learning and Infilling Capabilities	Savya Khosla, Aditi Tiwari, Kushal Kafle, Simon Jenni, Handong Zhao, John Collomosse, Jing Shi	2025	arXiv preprint	2501.08648				UNK	code unverified	Three self-supervised objectives plus a new attention mechanism adapt a decoder-only LLM to emit robust representations and infill spans while staying generative.	2	3	admit	Verified at arXiv abs page (title/authors/dates/abstract). Repository not checked this session.
GEM	GEM: A Generative Embedding Model Bridging Reasoning and Retrieval	Zhili Shen, Craig Macdonald	2026	arXiv preprint	2608.13200				UNK	code unverified	One model reasons over the query in generation mode, then appends an embedding token encoding the enriched context for retrieval; evaluated on reasoning-intensive retrieval.	2	2	admit	Verified at arXiv abs page (title/authors/dates/abstract); found via S2 forward-chain from GritLM. Repository not checked this session.
LLM2Vec-Gen	LLM2Vec-Gen: Generative Embeddings from Large Language Models	Parishad BehnamGhader, Vaibhav Adlakha, Fabian David Schmidt, Nicolas Chapados, Marius Mosbach, Siva Reddy	2026	arXiv preprint	2603.10913	https://github.com/McGill-NLP/llm2vec-gen	77	2026-04-05	MIT	code yes / weights unverified	Trainable special tokens compress the frozen LLM's own potential response into a fixed-length embedding in output space, trained on unlabeled queries only; backbone stays frozen.	2	3	admit	Verified at arXiv abs page; repo stars/push/license verified via GitHub API; found via S2 forward-chain from GritLM.
GRC	GRC: Unifying Reasoning-Driven Generation, Retrieval and Compression	Zhongtao Miao, Qiyu Wu, Yoshimasa Tsuruoka	2026	arXiv preprint	2605.09100				UNK	code unverified	Meta latent tokens plus unified generative/representational/compressive tuning unify generation, text representation and context compression in one forward pass.	2	3	admit	Verified at arXiv abs page (title/authors/dates/abstract); found via S2 forward-chain from GritLM. Repository not checked this session.
EmbedderDilemma	The Embedder's Dilemma: LLMs Are Better, but at What Cost?	Adnan El Assadi, Niklas Muennighoff, Jinhyuk Lee	2026	arXiv preprint	2608.12875				UNK	code unverified	Controlled cost-aware comparison of 10 LLMs vs 26 embedding models on 37 tasks: tied in aggregate (0.4 pts), LLMs lead reasoning-heavy retrieval, embedders lead classification, parity costs more.	2	2	admit	Verified at arXiv abs page (title/authors/dates/abstract); found via S2 forward-chain from GritLM. Repository not checked this session.
UnifiedOnDevice	A Unified Model and Document Representation for On-Device Retrieval-Augmented Generation	Julian Killingback, Ofer Meshi, Henry Li, Hamed Zamani, Maryam Karimzadehgan	2026	arXiv preprint	2604.14403				UNK	code unverified	Unified model+document representation so the whole RAG pipeline runs on-device for private local querying; small-model unified relevance.	2	2	admit	Verified at arXiv abs page (title/authors/dates/abstract); found via S2 forward-chain from OneGen citations. Repository not checked this session.
MiddleTokens	The Truth Lies Somewhere in the Middle (of the Generated Tokens)	Sophie L. Wang, Phillip Isola, Brian Cheung	2026	arXiv preprint	2605.09969				UNK	code unverified	Mean pooling across autoregressively generated tokens beats any single token as a representation (kernel-alignment evidence); generated-state pooling carries distributed semantics.	2	2	admit	Verified at arXiv abs page (title/authors/dates/abstract); found via S2 forward-chain from GritLM. Repository not checked this session.
GigaMoE	Giga-Embeddings: Mixture-of-Experts Encoders for High-Throughput Text Embeddings	Egor Kolodin, Egor Krasnoperov, Evgeniy Kosarev, Fyodor Minkin	2026	arXiv preprint	2608.23806				UNK	code unverified	Sparse 10B MoE encoder (1.8B active/token) tops its family on four MTEB suites and reports 114.5k tok/s in vLLM at 1024-token inputs; MoE embedder evidence with throughput numbers.	2	2	admit	Verified at arXiv abs page (title/authors/dates/abstract); found via S2 forward-chain from GritLM. Throughput figures are vendor-reported. Repository not checked this session.
BaggingMerge	Bagging-Based Model Merging for Robust General Text Embeddings	Hengran Zhang, Keping Bi, Jiafeng Guo, Jiaming Zhang, Wenbo Yang, Daiting Shi, Xueqi Cheng	2026	arXiv preprint	2602.05787				UNK	code unverified	Systematic study of multi-task embedding training (scheduling) vs model merging for general embeddings and domain adaptation; merging as an alternative to joint training.	2	2	admit	Verified at arXiv abs page (title/authors/dates/abstract); found via arXiv search on merging+embedding. Repository not checked this session.
SLERPGeometry	Evaluating Embedding Generalization: How LLMs, LoRA, and SLERP Shape Representational Geometry	Siyaxolisa Kabane	2025	arXiv preprint	2511.21703				UNK	code unverified	Tests whether SLERP merging mitigates LoRA over-specialisation in embedding space; single-author study on synthetic numerical-sequence clustering/classification only.	2	1	admit	Verified at arXiv abs page; found via arXiv search on merging+embedding. Caution: narrow synthetic eval, treat geometry claims as suggestive not general.
AttentionValues	LLM-based Embeddings: Attention Values Encode Sentence Semantics Better Than Hidden States	Yeqin Zhang, Yunfei Wang, Jiaxuan Chen, Ke Qin, Yizheng Zhao, Cam-Tu Nguyen	2026	arXiv preprint	2602.01572				UNK	code unverified	Value Aggregation pools attention value vectors across layers/tokens and reportedly beats hidden-state pooling training-free; a cheap-version candidate reusing generative states.	2	2	admit	Verified at arXiv abs page (title/authors/dates/abstract); found via S2 forward-chain from GritLM. Needs replication before trusting the compare claim. Repository not checked this session.
EPIC	Embedding-based In-Context Prompt Training for Enhancing LLMs as Text Encoders	Ailiang Lin, Zhuoyun Li, Keyu Mao, Kotaro Funakoshi, Manabu Okumura	2026	arXiv preprint	2605.01372				UNK	code unverified	EPIC replaces discrete demonstration tokens with trained embedding-based in-context prompts to keep ICL gains for embeddings while cutting token overhead.	2	1	admit	Verified at arXiv abs page (title/authors/dates/abstract); found via S2 forward-chain from GritLM. Repository not checked this session.
LayerDynamics	Layer-wise Representation Dynamics: An Empirical Investigation Across Embedders and Base LLMs	Jingzhou Jiang, Yi Yang, Kar Yan Tam	2026	arXiv preprint	2605.12714				UNK	code unverified	LRD framework (subspace motion, neighbourhood retention, final-layer alignment) applied to 31 models on 30 MTEB tasks; measurement toolkit for how far an embedder drifts from its base.	2	1	admit	Verified at arXiv abs page (title/authors/dates/abstract); found via S2 forward-chain from GritLM. Measurement value mainly. Repository not checked this session.
Hydra	Hydra: Unifying Document Retrieval and Generation in a Single Vision-Language Model	Athos Georgiou	2026	arXiv preprint	2603.28554				UNK	code unverified	Single LoRA trained only for retrieval is toggled at inference: on gives ColBERT-style multi-vector embeddings, off recovers base generation with 426/426 LM tensors byte-identical; the cleanest adapter-switch measurement found.	2	3	admit	Verified at arXiv abs page (title/authors/dates/abstract); found via S2 forward-chain from OneGen citations. Caution: single author, vision modality, verify byte-identical claim in full text before citing as fact.
AIM	Activation-Informed Merging of Large Language Models	Amin Heyrani Nobari, Kaveh Alim, Ali ArjomandBigdeli, Akash Srivastava, Faez Ahmed, Navid Azizan	2025	arXiv preprint	2502.02421				UNK	code unverified	AIM folds activation-space information into any merging method to preserve critical base weights; a guard against generation degradation when merging an embed-tuned model home.	2	2	admit	Verified at arXiv abs page (title/authors/dates/abstract); found via arXiv search on merging. Repository not checked this session.
TaskConflictEmbed	Improving General Text Embedding Model: Tackling Task Conflict and Data Imbalance through Model Merging	Mingxin Li, Zhijie Nie, Yanzhao Zhang, Daiting Long, Richong Zhang, Pengjun Xie	2024	arXiv preprint	2410.15035				UNK	code unverified	Joint multi-task embedding training shows task-conflict gradient interference; merging per-task models beats joint training for general embedders.	2	2	admit	Verified at arXiv abs page (title/authors/dates/abstract); found via arXiv search on merging+embedding. Repository not checked this session.
DARE-recall-miss	n/a (recalled id actually a QCD paper)	Swagato Mukherjee et al. (actual paper authors)	2023	n/a	2311.16402				n/a	n/a	Recalled as the DARE merging paper; the abs page shows TMD factorisation/QCD, unrelated.	2	0	abstain	Could not verify as merging work; abs page contradicts recall. Correct DARE paper admitted as SuperMario-DARE 2311.03099.
LMCocktail-recall-miss	n/a (recalled id actually a phylogeny paper)	William Howard-Snyder et al. (actual paper authors)	2023	n/a	2311.10913				n/a	n/a	Recalled as LM-Cocktail; the abs page shows maximum-parsimony/clade-support work, unrelated.	2	0	abstain	Abs page contradicts recall. Correct LM-Cocktail admitted as 2311.13534.
RepLLaMA-recall-miss	n/a (recalled id actually a Collatz paper)	Wei Ren (actual paper author)	2023	n/a	2304.10491				n/a	n/a	Recalled as RepLLaMA dense retrieval; the abs page shows Collatz dynamics, unrelated.	2	0	abstain	Abs page contradicts recall. Correct RepLLaMA id not established this session.
LLaRA-recall-miss	Rethinking the Role of Token Retrieval in Multi-Vector Retrieval (actual paper at recalled id)	Jinhyuk Lee, Zhuyun Dai, Sai Meher Karthik Duddu, Tao Lei, Iftekhar Naim, Ming-Wei Chang, Vincent Y. Zhao	2023	n/a	2304.01982				n/a	n/a	Recalled as the LLaRA LLM-adaptation paper; the abs page shows a ColBERT token-retrieval analysis, unrelated.	2	0	abstain	Abs page contradicts recall. Correct LLaRA id not established this session.
DualTask-search-miss	A Dual-Task Paradigm to Investigate Sentence Comprehension Strategies in Language Models	Rei Emura, Saku Sugawara	2026	n/a	2604.26351				n/a	n/a	arXiv search hit while hunting LM-Cocktail; cognitive-science study, no embedding/generation unification.	2	0	abstain	Abs page opened; off-lane. Recorded so the miss is not silently dropped.
