name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
Echo	Repetition Improves Language Model Embeddings	Jacob Mitchell Springer; Suhas Kotha; Daniel Fried; Graham Neubig; Aditi Raghunathan	2024	arXiv preprint	2402.15449				unknown	unknown	Echo (repeat-input) embeddings from causal LMs gain 5%+ zero-shot with no architecture change	3	3	admit	Abs page + PDF opened; explains why naive last-token pooling fails and how to fix it without bidirectionality
NV-Embed	NV-Embed: Improved Techniques for Training LLMs as Generalist Embedding Models	Chankyu Lee; Rajarshi Roy; Mengyao Xu; Jonathan Raiman; Mohammad Shoeybi; Bryan Catanzaro; Wei Ping	2024	arXiv preprint	2405.17428				unknown	unknown	Latent-attention pooling plus causal-mask removal plus two-stage contrastive instruction tuning with hard negatives	3	3	admit	Abs page + PDF opened; canonical decoder-to-embedder conversion recipe
SimCSE	SimCSE: Simple Contrastive Learning of Sentence Embeddings	Tianyu Gao; Xingcheng Yao; Danqi Chen	2021	arXiv preprint	2104.08821	https://github.com/princeton-nlp/SimCSE	3652	2024-10-16	MIT	training code released	Dropout-noise unsupervised contrastive plus NLI entailment/contradiction supervised contrastive recipe	3	2	admit	Abs page + PDF opened; repo verified via API; baseline contrastive recipe our spike-004 LoRA resembles
LAMOL	LAMOL: LAnguage MOdeling for Lifelong Language Learning	Fan-Keng Sun; Cheng-Hao Ho; Hung-Yi Lee	2019	arXiv preprint	1909.03329				unknown	training code released	LM head generates pseudo-samples of old tasks as replay; within 2-3% of multitask upper bound	3	2	admit	Abs page + PDF opened; generative replay keeps one set of weights on both jobs
BERT-anisotropy	On the Sentence Embeddings from Pre-trained Language Models	Bohan Li; Hao Zhou; Junxian He; Mingxuan Wang; Yiming Yang; Lei Li	2020	arXiv preprint	2011.05864				unknown	unknown	Untuned contextual embeddings live in an anisotropic cone; flow-based isotropy transform restores STS	3	2	admit	Abs page + PDF opened; mechanism behind our untrained-decoder-state failure
QLoRA-tool	Internalizing Tool Knowledge in Small Language Models via QLoRA Fine-Tuning	Yuval Shemla; Ayal Yakobe; Tanmay Agarwal; Dhaval Patel; Kaoutar El Maghraoui	2026	arXiv preprint	2605.17774				unknown	unknown	4B QLoRA on ~1700 tool-use traces internalizes structured planning; rank 32 best quality, smaller ranks retain more	1	2	admit	Abs page + PDF opened; only small-model structured-emission-plus-retention rank study found
KaLM	KaLM: Knowledge-aligned Autoregressive Language Modeling via Dual-view Knowledge Graph Contrastive Learning	Peng Yu; Cheng Deng; Beiya Dai; Xinbing Wang; Ying Wen	2024	arXiv preprint	2412.04948				unknown	unknown	Joint explicit KG-alignment plus implicit AR objectives; reports prior attempts compromised generation	3	3	admit	Abs page + PDF opened; direct joint-objective interference evidence for triple emission
Length-Collapse	Length-Induced Embedding Collapse in PLM-based Models	Yuqi Zhou; Sunhao Dai; Zhanshuo Cao; Xiao Zhang; Jun Xu	2024	arXiv preprint	2410.24200				unknown	unknown	Long-text embeddings cluster via attention low-pass filtering; TempScale temperature mitigation	3	2	admit	Abs page + PDF opened; warns that long sections need length handling before pooling
SAPO	Training Prompt Matters: State-Adaptive Optimization for Robust Fine-Tuning	Wenhang Shi; Yiren Chen; Shuqing Bian; Zhe Zhao; Jinhao Dong; Jiaheng Hu; Pengfei Hu; Wei Lu; Xiaoyong Du	2026	arXiv preprint	2606.01967				unknown	training code released	Paraphrased training prompts match in-task but differ sharply in forgetting; SAPO selects prompts by pre-learning loss	3	2	admit	Abs page + PDF opened; qualifies our prompt-insensitivity finding (inference-side) with a training-side effect
GritLM-seed	Generative Representational Instruction Tuning	Muennighoff et al. (not verified in this lane)	2024	round-2 inventory	2402.09906				unknown	not re-verified	Seed paper for this lane: joint generative+embedding training	3	0	abstain	Seed from brief/round-2; used only as forward-chaining source via OpenAlex, not re-found
LLM2Vec-seed	LLM2Vec paper (title not verified in this lane)	BehnamGhader et al. (not verified in this lane)	2024	round-2 inventory	2404.05961				unknown	not re-verified	Seed paper for this lane: decoder-to-embedder conversion	3	0	abstain	Seed from brief/round-2; chaining source only, not re-found
OneGen-seed	OneGen paper (title not verified in this lane)	(not verified in this lane)	2024	round-2 inventory	2409.05152				unknown	not re-verified	Seed paper for this lane: joint retrieval-generation training	3	0	abstain	Seed from brief/round-2; chaining source only, not re-found
Hydra-seed	Hydra: Unifying Document Retrieval and Generation in a Single Vision-Language Model	(not verified in this lane)	2026	round-2 inventory	2603.28554				unknown	not re-verified	Seed paper for this lane: unified retrieval-generation	3	0	abstain	Seed from brief/round-2; chaining source only, not re-found
TIES-seed	TIES-Merging: Resolving Interference When Merging Models	(not verified in this lane)	2023	round-2 inventory	2306.01708				unknown	not re-verified	Seed-adjacent model-merging method	3	0	abstain	In round-2 inventory; not re-screened in this lane
DARE-seed	Language Models are Super Mario (DARE)	(not verified in this lane)	2023	round-2 inventory	2311.03099				unknown	not re-verified	Seed-adjacent model-merging method	3	0	abstain	In round-2 inventory; not re-screened in this lane
Arrow-trap	Discrete-Time I and I Adaptive Interconnection and Damping Passivity-Based Control	Alkrunz; Yalcin	2024	arXiv preprint	2405.19944				unknown	no	Control-theory paper; a guessed id for Arrow routing that verification rejected	3	0	abstain	Opened abs page to check a recalled id; title mismatch proves the guess wrong; recorded as verification trap
rsLoRA-trap	Proportional Representation in Metric Spaces and Low-Distortion Committee Selection	Kalayci; Kempe; Kher	2023	arXiv preprint	2312.10369				unknown	no	Social-choice paper; a guessed id for rsLoRA that verification rejected	3	0	abstain	Opened abs page to check a recalled id; title mismatch proves the guess wrong
SGPT-trap	Feasibility Enhancement of Constrained Receding Horizon Control Using Generalized Control Barrier Function	Ma et al.	2021	arXiv preprint	2102.13304				unknown	no	Control paper; a guessed id for SGPT that verification rejected	3	0	abstain	Opened abs page to check a recalled id; title mismatch proves the guess wrong
Macaron-MoL	Macaron-V1: Towards Open Continual Learning with Self-Improvement and Mixture-of-LoRA	Mind Lab et al.	2026	arXiv preprint	2608.09819				unknown	unknown	748B-scale Mixture-of-LoRA agent family; continual learning via LoRA specialists	3	1	abstain	Screened via arXiv search snippet; two orders of magnitude above our scale; no transferable 1-3B measurement
ProtoAda	ProtoAda: Prototype-Guided Adaptive Adapter Expansion and Geometric Consolidation	Shi et al.	2026	arXiv preprint	2606.02576				unknown	unknown	Format-aware MoLE routing for multimodal continual instruction tuning	3	1	abstain	Screened via arXiv search snippet; vision-language setting; routing insight covered by admitted Arrow/MoLoRA
SAMoRA	SAMoRA: Semantic-Aware Mixture of LoRA Experts for Task-Adaptive Learning	Shi et al.	2026	arXiv preprint	2604.19048	https://github.com/boyan-code/SAMoRA			unknown	code released	MoE-LoRA with semantic router and task-adaptive scaling	3	1	abstain	Screened via arXiv search snippet; representative coverage via admitted MoLoRA/Arrow; not opened at abs page
CoMoL	CoMoL: Efficient Mixture of LoRA Experts via Dynamic Core Space Merging	Cao et al.	2026	arXiv preprint	2603.00573				unknown	unknown	Core-space MoE-LoRA with soft merging at standard-LoRA parameter cost	3	1	abstain	Screened via arXiv search snippet; representative coverage via admitted MoLoRA; not opened at abs page
L-MoE	L-MoE: End-to-End Training of a Lightweight Mixture of Low-Rank Adaptation Experts	Ji; Song	2025	arXiv preprint	2510.17898				unknown	unknown	End-to-end differentiable token-level LoRA composition under plain AR loss	3	1	abstain	Screened via arXiv search snippet; overlaps admitted MoLoRA; not opened at abs page
ReMix	ReMix: Reinforcement routing for mixtures of LoRAs in LLM finetuning	Qiu et al.	2026	arXiv preprint	2603.10160				unknown	unknown	Non-learnable routing weights with RLOO gradient estimator fixes router collapse	3	1	abstain	Screened via arXiv search snippet; router-collapse finding noted but not verified at primary source
Lamer-SSL	Lamer-SSL: Layer-aware Mixture of LoRA Experts for Continual Multilingual Expansion	Xu et al.	2026	ICASSP 2026	2602.12746				unknown	unknown	MoLE plus replay for speech models with 2.14% trainable parameters	3	1	abstain	Screened via arXiv search snippet; speech setting; replay-plus-MoLE pattern already covered by admitted items
Bottleneck-Tokens	Bottleneck Tokens for Unified Multimodal Retrieval	(authors not recorded)	2026	arXiv preprint	2604.11095				unknown	unknown	Multimodal unified retrieval via bottleneck tokens	3	1	abstain	Screened via arXiv search snippet only; multimodal scope; not opened at primary source
