name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
Aider repo map	Aider repository map (docs + implementation)	Aider-AI contributors	2023	Project docs + source (no paper)	n/a	https://github.com/Aider-AI/aider	48934	2026-05-22	Apache-2.0	yes (shipped feature; aider/repomap.py)	Tree-sitter def/ref extraction with PageRank file ranking compressed to a ~1k-token signature map per prompt	1	3	admit	Verified at primary docs pages and source file via fetched pages; repo facts via API 2026-09-13
SCIP	SCIP Code Intelligence Protocol	Sourcegraph / scip-code contributors	2022	Protocol spec + protobuf schema (no paper)	n/a	https://github.com/scip-code/scip	797	2026-09-13	Apache-2.0	yes (schema + Go/Rust bindings + CLI + per-language indexers)	Language-agnostic protobuf index format for go-to-definition/find-references across repos	1	3	admit	Verified at repo README, announcement post, and scip.proto via fetched pages; repo facts via API 2026-09-13
tree-sitter	tree-sitter incremental parsing system	Max Brunsfeld + tree-sitter org contributors	2013	OSS library (no paper)	n/a	https://github.com/tree-sitter/tree-sitter	26940	2026-09-13	MIT	yes (C runtime + grammar ecosystem + bindings)	Incremental concrete-syntax-tree parser generator used by Aider/GraphCoder/CocoIndex for symbol and chunk extraction	1	3	admit	Verified at GitHub repo via API 2026-09-13
CocoIndex	CocoIndex incremental engine + Tree-sitter codebase-indexing flow	CocoIndex team	2025	Project docs + source (no paper)	n/a	https://github.com/cocoindex-io/cocoindex	11544	2026-09-13	Apache-2.0	yes (engine + indexing examples)	Declarative indexing flows: Tree-sitter syntax-aware chunking, per-chunk embeddings, delta-only re-index, live watch	1	2	admit	Verified at docs pages and repo via API 2026-09-13; freshness claims are vendor docs (secondary for performance)
Potpie	Potpie context graph for AI-native SDLC	potpie-ai contributors	2024	Product + source (no paper)	n/a	https://github.com/potpie-ai/potpie	5719	2026-09-11	Apache-2.0	yes (CLI + Neo4j graph + agent tool service)	Codebase parsed to a Neo4j property graph (files/functions/classes, imports/calls) exposed to agents as callable tools	1	2	admit	Verified at repo README via fetched pages and via API 2026-09-13; 63%-on-SWE-bench-Lite claim is wiki-only, not cited
GitNexus	GitNexus zero-server code intelligence engine	GitNexus contributors	2026	Product + source (no paper)	n/a	https://github.com/abhigyanpatwari/GitNexus	47298	2026-09-13	NOASSERTION (README states PolyForm Noncommercial)	yes (CLI + MCP + WASM web UI, KuzuDB + Tree-sitter)	Tree-sitter/KuzuDB code graph with hybrid BM25+semantic+RRF search and MCP tools (query/context/impact/cypher)	2	2	admit	Existence/stars/push via GitHub search API 2026-09-13; design via fetched README pages; canonical-fork status unresolved
codebase-memory-mcp	codebase-memory-mcp MCP code-intelligence server	DeusData contributors	2026	OSS tool + unopened preprint mention (no verified paper)	n/a	https://github.com/DeusData/codebase-memory-mcp	43111	2026-09-13	MIT	yes (single binary, SQLite graph, 12-15 MCP tools, skills)	Tree-sitter + hybrid LSP type resolution into a SQLite knowledge graph served over MCP (search_graph/trace_path/Cypher)	2	3	admit	Verified at repo README via fetched pages and via API 2026-09-13; README performance claims treated as vendor-reported
CodeQL	CodeQL semantic code analysis engine	GitHub	2019	Product + docs (no paper)	n/a	https://github.com/github/codeql	10083	2026-09-12	MIT	yes (libraries/queries + 200k+ downloadable DBs; CLI separate)	Per-language relational code databases (AST + data-flow + control-flow) queried with QL; reference high-precision schema	1	2	admit	Verified at CodeQL overview docs and repo via API 2026-09-13
CodeGraph (Cai et al.)	CodeGraph: Enhancing Graph Reasoning of LLMs with Code	Qiaolong Cai, Zhaowei Wang, Shizhe Diao, James Kwok, Yangqiu Song	2024	arXiv preprint	2408.13863	https://github.com/HKUST-KnowComp/CodeGraph	10 (search-excerpt, unconfirmed)	n/a (not queried)	n/a (not queried)	yes (code for GraphQA experiments)	Prompting method that writes graph-problem solutions as executable code; NOT a code-store graph	refutes	0	refute	Primary abs page contradicts the brief's candidate label: this CodeGraph is LLM graph-reasoning-via-code, not a repository code graph
Graphify	Graphify knowledge-graph skill for coding assistants	Graphify Labs / Safi Shamsi	2026	OSS tool (no paper)	n/a	https://github.com/Graphify-Labs/graphify	disputed (see reason)	n/a (API rate-limited)	n/a (not confirmed)	yes (skill + AST extraction + community detection outputs)	Repo-to-knowledge-graph skill: local AST parsing plus LLM semantic extraction, Leiden communities, query/path/explain	2	2	abstain	Two fetched sources disagree on stars (repo-page excerpt vs project site 3.7k+) and API confirmation was rate-limited; could not verify
code-graph-rag	code-graph-rag monorepo RAG (Tree-sitter + Memgraph + Cypher-gen)	vitali87	2025	OSS tool (no paper)	n/a	https://github.com/vitali87/code-graph-rag	unverified	unverified	unverified	unverified (not checked at primary source)	Tree-sitter parser to Memgraph graph with NL-to-Cypher RAG CLI	2	1	abstain	Secondary search excerpt only; repository page never opened at primary source
sjhorn/graphify	Go port of graphify	sjhorn	2026	OSS fork (no paper)	n/a	https://github.com/sjhorn/graphify	9 (search-excerpt, unconfirmed)	n/a (not queried)	MIT (per excerpt)	yes (Go binary)	Go rewrite of graphify tree-sitter extraction (24 languages) + Louvain clustering	1	1	abstain	Secondary search excerpt only; never opened at primary source; derivative of an abstained item
GitNexus forks	Mirror/fork network around GitNexus (twothinkinc, digitalapplied, nxpatterns, tsingke, acme-architecture)	various	2026	n/a	n/a	various	n/a	n/a	n/a	n/a	Forks and mirrors of the GitNexus codebase under different owners	2	0	abstain	Could not determine the canonical repository; admitted row uses the search-top-ranked owner and flags this uncertainty
