name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
LoCoMo	Evaluating Very Long-Term Conversational Memory of LLM Agents	Maharana, Adyasha; Lee, Dong-Ho; Tulyakov, Sergey; Bansal, Mohit; Barbieri, Francesco; Fang, Yuwei	2024	ACL 2024 (per repo README)	2402.17753	https://github.com/snap-research/locomo				yes	Very-long-dialogue recall benchmark, 5 reasoning categories	2	2	admit	Verified on arXiv abs page 2026-09-13 and repo README; PDF downloaded (%PDF).
LongMemEval	LongMemEval: Benchmarking Chat Assistants on Long-Term Interactive Memory	Wu, Di; Wang, Hongwei; Yu, Wenhao; Zhang, Yuwei; Chang, Kai-Wei; Yu, Dong	2024	arXiv preprint (ICLR 2025 per secondary source)	2410.10813	https://github.com/xiaowu0162/LongMemEval				yes	500-question 5-ability memory benchmark with index/retrieve/read ablations	2	3	admit	Verified on arXiv abs page 2026-09-13; PDF downloaded (%PDF); recall deltas confirmed in PDF text.
RAG-Fusion	RAG-Fusion: a New Take on Retrieval-Augmented Generation	Rackauckas, Zackary	2024	arXiv preprint	2402.03367					unknown	Multi-query generation fused with reciprocal rank fusion	2	1	admit	Verified on arXiv abs/html pages; PDF downloaded (%PDF). Weak eval (manual, undisclosed queries) caps relevance.
Zep	Zep: A Temporal Knowledge Graph Architecture for Agent Memory	Rasmussen, Preston; Paliychuk, Pavlo; Beauvais, Travis; Ryan, Jack; Chalef, Daniel	2025	arXiv preprint	2501.13956	https://github.com/getzep/graphiti				yes	Bi-temporal KG with hybrid semantic+keyword+graph recall	2	3	admit	Verified on arXiv abs page 2026-09-13; paper linked from Graphiti README; PDF downloaded (%PDF).
Graphiti	Graphiti: temporal knowledge-graph framework (repo)	Zep team	n/a	n/a (software artefact)	n/a	https://github.com/getzep/graphiti	30851	2026-09-11	Apache-2.0	yes	Hybrid (semantic + BM25 + graph traversal) retrieval over temporal context graph	2	3	admit	README opened 2026-09-13; repo facts from GitHub API. No peer-reviewed paper; companion paper is Zep 2501.13956.
LlamaIndex routers	LlamaIndex routers: RouterQueryEngine / RouterRetriever (docs)	LlamaIndex team	n/a	n/a (software artefact)	n/a	https://github.com/run-llama/llama_index	52148	2026-09-11	MIT	yes	LLM/Pydantic single- and multi-selectors routing across query engines	2	2	admit	Official router docs opened 2026-09-13; repo facts from GitHub API. No paper; docs are the primary source.
RRF	Reciprocal rank fusion outperforms Condorcet and individual rank learning methods	Cormack, Gordon V.; Clarke, Charles L. A.; Buettcher, Stefan	2009	SIGIR 2009	10.1145/1571941.1572114					unknown	Parameter-light rank fusion (k=60), +4-5% over best single system	2	3	abstain	Claims verified on ACM page and author PDF 2026-09-13, but no arXiv id so no papers/ PDF per naming rule; fusion claims therefore rest on non-filed primary.
Mem0	Mem0 memory layer (repo)	Mem0 team	n/a	n/a (software artefact)	n/a	https://github.com/mem0ai/mem0	65236	2026-09-11	Apache-2.0	yes	Production memory layer often cited with LongMemEval numbers	2	1	abstain	Repo existence verified via GitHub API, but no peer-reviewed paper opened; recall-accuracy numbers live on vendor pages (secondary) only.
RankRAG	RankRAG (unverified candidate)	unknown	unknown	unknown	unknown					unknown	Instruction-tuned ranking-augmented retrieval	2	0	abstain	Identified as candidate; primary source not opened within budget; no id or number is asserted.
SQLAutoVectorQueryEngine	LlamaIndex SQLAutoVectorQueryEngine (unverified candidate)	LlamaIndex team	unknown	n/a (software artefact)	unknown	https://github.com/run-llama/llama_index	52148	2026-09-11	MIT	yes	Table-context-driven router over SQL vs vector query engines	2	0	abstain	Known second-hand only; its docs page was not opened and no behavior is asserted.
