name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
FLASK	FLASK: Fine-grained Language Model Evaluation based on Alignment Skill Sets	Seonghyeon Ye et al. (KAIST)	2024	ICLR 2024 Spotlight	2307.10928	https://github.com/kaistAI/FLASK	218	2023-12-24		yes: code, skill-annotated eval set	12-skill instance-wise rubric eval; fine-grained scoring raises human-model correlation and robustness to verbosity gaming.	6	2	admit	Abs page and full PDF opened; id-title match verified. No license recorded on repo.
BDC-survey	Benchmark Data Contamination of Large Language Models: A Survey	Cheng Xu, Shuhao Guan, Derek Greene, M-Tahar Kechadi	2024	arXiv preprint	2406.04244					no	Taxonomy of contamination types plus detection (n-gram overlap, membership inference, order tests) and mitigation; documents paraphrase-evasion of n-gram gates.	2	3	admit	Abs page and full PDF opened; id-title match verified. Survey paper, no artefact.
Generative-IE-survey	Large Language Models for Generative Information Extraction: A Survey	Derong Xu et al.	2024	Frontiers of Computer Science	2312.17617					yes: LLM4IE repo linked from paper (URL not recorded)	Technique taxonomy (augmentation, prompts, constrained decoding, SFT) with empirical finding that SFT dominates few/zero-shot and universal models win strict relation scores.	1	2	admit	Abs page and full PDF opened; id-title match verified. Repo URL not recorded.
WebIE	WebIE: Faithful and Robust Information Extraction on the Web	Chenxi Whitehouse, Clara Vania, Alham Fikri Aji, Christos Christodoulopoulos, Andrea Pierleoni	2023	ACL 2023	10.18653/v1/2023.acl-long.428	https://github.com/amazon-science/webie	8	2023-07-26	CC-BY-NC-4.0	yes: annotations, preprocessing scripts	1.6M-sentence web closed-IE set WITH negatives; REBEL-only models score 0pct on negatives; entity-linking auxiliary head best for faithfulness.	1	3	admit	No arXiv preprint exists; verified at ACL Anthology page and author PDF (Whitehouse text confirmed inside PDF). Filed under ACL2023 filename.
Smucker-CIKM07	A comparison of statistical significance tests for information retrieval evaluation	Mark Smucker, James Allan, Ben Carterette	2007	CIKM 2007	10.1145/1321440.1321528					no (author-hosted paper PDF only)	Randomization, bootstrap-shift, and paired t-tests agree on TREC runs; Wilcoxon and sign tests mislead and should be discontinued.	3	3	admit	Verified at ACM DL record, Semantic Scholar record, and UMass CIIR page quoting abstract; author-hosted PDF is scanned (10pp, matches 623-632) so text-grep verification was impossible.
MT-Bench-judge	Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena	Lianmin Zheng et al.	2023	NeurIPS 2023 Datasets and Benchmarks	2306.05685	https://github.com/lm-sys/FastChat	39525	2026-05-01	Apache-2.0	yes: MT-bench questions, 3K expert votes, 30K arena conversations	REFUTES neutral-judge assumption: GPT-4 judge matches humans at 80pct+ only after position/verbosity/self-enhancement biases are mitigated; weak judges fail hardest on reasoning grading.	refutes	3	refute	Abs page and full PDF opened. Refutes the brief's implicit claim that a frontier model is a neutral scorer of payload quality.
G-Eval	G-Eval: NLG Evaluation using GPT-4 with Better Human Alignment	Yang Liu, Dan Iter, Yichong Xu, Shuohang Wang, Ruochen Xu, Chenguang Zhu	2023	EMNLP 2023	2303.16634	https://github.com/nlpyang/geval				yes: code per paper	REFUTES neutral-judge assumption: G-Eval-4 correlates 0.514 Spearman yet systematically scores GPT-3.5 summaries above human ones even when humans disagree; judge shares generator blind spots.	refutes	3	refute	Abs page and full PDF opened. Repo URL is as printed in paper; stars/push not recorded, left blank rather than invented.
AlpacaEval-LC	Length-Controlled AlpacaEval: A Simple Way to Debias Automatic Evaluators	Yann Dubois, Balazs Galambosi, Percy Liang, Tatsunori Hashimoto	2024	COLM 2024	2404.04475	https://github.com/tatsu-lab/alpaca_eval	2014	2025-08-09	Apache-2.0	yes: code, leaderboard	REFUTES raw-win-rate comparisons: length control lifts Chatbot Arena correlation 0.94 to 0.98; uncontrolled auto-annotators are gameable by verbosity.	refutes	3	refute	Abs page and full PDF opened; id-title match verified.
Re-DocRED	Revisiting DocRED: Addressing the False Negative Problem in Relation Extraction	Qingyu Tan, Lu Xu, Lidong Bing, Hwee Tou Ng, Sharifah Mahani Aljunied	2022	EMNLP 2022	2205.12696	https://github.com/tonytan48/Re-DocRED	68	2023-08-21	MIT	yes: revised dataset, eval script	REFUTES DocRED-F1-as-truth: about 64.6pct of triples missing in DocRED; models gain about 13 F1 merely by training/evaluating on completed annotations.	refutes	3	refute	Abs page and full PDF opened; id-title match verified.
Smucker-SIGIR09	Agreement Among Statistical Significance Tests for Information Retrieval Evaluation at Varying Sample Sizes	Mark Smucker, James Allan, Ben Carterette	2009	SIGIR 2009	10.1145/1571941.1572050					no (author-hosted paper PDF only)	REFUTES small-corpus significance: randomization/t/bootstrap agree at 50 topics but disagree increasingly down to 10; bootstrap biased low; a 20-document rig cannot claim significant pairwise wins.	refutes	3	refute	Verified at UMass CIIR publication list (venue/year/pages) and author-hosted PDF (title text confirmed inside PDF).
Sainz-contamination	NLP Evaluation in trouble: On the Need to Measure LLM Data Contamination for each Benchmark	Oscar Sainz, Jon Ander Campos, Iker Garcia-Ferrero, Julen Etxaniz, Oier Lopez de Lacalle, Eneko Agirre	2023	EMNLP 2023 Findings	2310.18018					no	REFUTES clean-public-held-out assumption: defines contamination levels, shows ChatGPT-era benchmarks (incl. CoNLL03) already compromised; every benchmark needs per-model contamination measurement.	refutes	3	refute	Abs page and full PDF opened; id-title match verified. Position paper, no released artefact.
CaseHOLD-2104.08671	When Does Pretraining Help? Assessing Self-Supervised Learning for Law and the CaseHOLD Dataset	Lucia Zheng et al.	2021	ICAIL 2021	2104.08671					not recorded	Legal domain-pretraining study surfaced by my own wrong-guess arXiv id (off-by-8 from BEIR); unrelated to lane 8.	1	0	abstain	Opened abs page to rule it out: it is the correct paper for 2104.08671, not BEIR (2104.08663). Screened, out of scope.
Urbano-SIGIR13	A comparison of the optimality of statistical significance tests for information retrieval evaluation	Julian Urbano, Monica Marrero, Diego Martin	2013	SIGIR 2013	10.1145/2484028.2484163					not recorded	Argues permutation test is theoretically optimal for IR; seen only via ACM listing and citation excerpts.	3	1	abstain	Primary source (paywalled ACM) never opened; claims taken only from secondary excerpts. Covered for our purposes by admitted Smucker papers.
Deng-NAACL24	Investigating Data Contamination in Modern Benchmarks for Large Language Models	Chunyuan Deng et al.	2024	NAACL 2024	n/a (DOI not recorded)					not recorded	Overlap audit of pretraining corpora vs modern benchmarks plus TS-Guessing protocol; seen only via ACL Anthology excerpt.	2	1	abstain	Primary source never opened; cited here only as screened. Covered by admitted BDC survey and Sainz.
DCR-2025	DCR: Quantifying Data Contamination in LLMs Evaluation	authors not recorded	2025	EMNLP 2025 (per ACL Anthology URL)	n/a (DOI not recorded)					not recorded	Fuzzy-inference contamination score adjusting raw accuracy within about 4pct of clean baseline on 9 LLMs; seen only via reference-list excerpt.	2	1	abstain	Primary source never opened. Promising but unverified; do not cite its numbers.
Contamination-oracle-2024	Towards Data Contamination Detection for Modern Large Language Models: Limitations, Inconsistencies, and Oracle Challenges	Vinay Samuel et al.	2024	arXiv preprint	2409.09927					not recorded	Cross-comparison finding detection methods inconsistent across models/benchmarks and blind to instruction-tuning augmentation; seen only via search excerpt.	2	1	abstain	Primary source never opened. Listed so the gap (no agreed detector) is not silently dropped.
Data-contamination-survey-2025	A Survey on Data Contamination for Large Language Models	authors not recorded	2025	arXiv preprint	2502.14425					not recorded	White/gray/black-box detection taxonomy with n-gram table across model families; seen only via search excerpt.	2	1	abstain	Primary source never opened; superseded for our purposes by admitted 2406.04244 survey.
GenIE	GenIE: Generative Information Extraction	Martin Josifoski et al.	2022	NAACL 2022 (per excerpts)	2112.08340					not recorded	Bi-level constrained generation for closed IE; SOTA-on-REBEL baseline that WebIE shows hallucinates on web negatives; seen only via excerpts.	1	1	abstain	Primary source never opened. Functionally covered by admitted Text2KGBench, WebIE, and generative-IE survey.
ADELIE	ADELIE: Aligning Large Language Models on Information Extraction	Yunjia Qi et al.	2024	EMNLP 2024	n/a (ACL id 2024.emnlp-main.419)					not recorded	IE-alignment SFT+DPO dataset (IEInstruct 83k) beating larger-data rivals; seen only via ACL excerpt.	1	1	abstain	Primary source never opened; belongs partly to lane 6 as well. Flagged, not cited.
BiGGen-Bench	The BigGen Bench: A Principled Benchmark for Fine-grained Evaluation of Language Models with Language Models	authors not recorded	2024	arXiv preprint	2406.05761					not recorded	765-instance fine-grained eval benchmark used to train Prometheus-2-BGB; seen only as a citation inside Prometheus 2.	6	1	abstain	Primary source never opened. Listed so the integrator knows the Prometheus-2-BGB claim is second-hand.
